@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2023-04-01 00:00:00,17.4,WMD
NO2,2023-04-01 01:00:00,13.8,WMD
NO2,2023-04-01 02:00:00,12.1,WMD
NO2,2023-04-01 03:00:00,9.1,WMD
NO2,2023-04-01 04:00:00,12.3,WMD
NO2,2023-04-01 05:00:00,28.6,WMD
NO2,2023-04-01 06:00:00,27.8,WMD
NO2,2023-04-01 07:00:00,24.4,WMD
NO2,2023-04-01 08:00:00,39,WMD
NO2,2023-04-01 09:00:00,45.8,WMD
NO2,2023-04-01 10:00:00,46.6,WMD
NO2,2023-04-01 11:00:00,43,WMD
NO2,2023-04-01 12:00:00,69.3,WMD
NO2,2023-04-01 13:00:00,48.7,WMD
NO2,2023-04-01 14:00:00,47.2,WMD
NO2,2023-04-01 15:00:00,29.2,WMD
NO2,2023-04-01 16:00:00,35.6,WMD
NO2,2023-04-01 17:00:00,33.6,WMD
NO2,2023-04-01 18:00:00,44.4,WMD
NO2,2023-04-01 19:00:00,31.2,WMD
NO2,2023-04-01 20:00:00,32.5,WMD
NO2,2023-04-01 21:00:00,24.1,WMD
NO2,2023-04-01 22:00:00,19.2,WMD
NO2,2023-04-01 23:00:00,18.3,WMD
NO2,2023-04-02 00:00:00,14.2,WMD
NO2,2023-04-02 01:00:00,10.3,WMD
NO2,2023-04-02 02:00:00,9.6,WMD
NO2,2023-04-02 03:00:00,8.5,WMD
NO2,2023-04-02 04:00:00,11.8,WMD
NO2,2023-04-02 05:00:00,21.1,WMD
NO2,2023-04-02 06:00:00,29.8,WMD
NO2,2023-04-02 07:00:00,37.8,WMD
NO2,2023-04-02 08:00:00,39.6,WMD
NO2,2023-04-02 09:00:00,40.6,WMD
NO2,2023-04-02 10:00:00,41.5,WMD
NO2,2023-04-02 11:00:00,38.6,WMD
NO2,2023-04-02 12:00:00,36.7,WMD
NO2,2023-04-02 13:00:00,29.5,WMD
NO2,2023-04-02 14:00:00,33.6,WMD
NO2,2023-04-02 15:00:00,55.7,WMD
NO2,2023-04-02 16:00:00,44.8,WMD
NO2,2023-04-02 17:00:00,65.4,WMD
NO2,2023-04-02 18:00:00,45.8,WMD
NO2,2023-04-02 19:00:00,54.8,WMD
NO2,2023-04-02 20:00:00,40.8,WMD
NO2,2023-04-02 21:00:00,37.2,WMD
NO2,2023-04-02 22:00:00,42.3,WMD
NO2,2023-04-02 23:00:00,25.3,WMD
NO2,2023-04-03 00:00:00,20.3,WMD
NO2,2023-04-03 01:00:00,24.6,WMD
NO2,2023-04-03 02:00:00,25.5,WMD
NO2,2023-04-03 03:00:00,27.6,WMD
NO2,2023-04-03 04:00:00,41.3,WMD
NO2,2023-04-03 05:00:00,57.7,WMD
NO2,2023-04-03 06:00:00,69.3,WMD
NO2,2023-04-03 07:00:00,93,WMD
NO2,2023-04-03 08:00:00,59.8,WMD
NO2,2023-04-03 09:00:00,31.8,WMD
NO2,2023-04-03 10:00:00,,WMD
NO2,2023-04-03 11:00:00,,WMD
NO2,2023-04-03 12:00:00,,WMD
NO2,2023-04-03 13:00:00,23.1,WMD
NO2,2023-04-03 14:00:00,22,WMD
NO2,2023-04-03 15:00:00,20.1,WMD
NO2,2023-04-03 16:00:00,15.5,WMD
NO2,2023-04-03 17:00:00,26.4,WMD
NO2,2023-04-03 18:00:00,30.9,WMD
NO2,2023-04-03 19:00:00,34.3,WMD
NO2,2023-04-03 20:00:00,43.2,WMD
NO2,2023-04-03 21:00:00,50.9,WMD
NO2,2023-04-03 22:00:00,43.3,WMD
NO2,2023-04-03 23:00:00,34.6,WMD
NO2,2023-04-04 00:00:00,36.4,WMD
NO2,2023-04-04 01:00:00,42,WMD
