@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
FINE,2024-06-01 00:00:00,6.3,HP1
FINE,2024-06-01 01:00:00,6.6,HP1
FINE,2024-06-01 02:00:00,9.9,HP1
FINE,2024-06-01 03:00:00,13.3,HP1
FINE,2024-06-01 04:00:00,14.6,HP1
FINE,2024-06-01 05:00:00,13.1,HP1
FINE,2024-06-01 06:00:00,11.3,HP1
FINE,2024-06-01 07:00:00,9.4,HP1
FINE,2024-06-01 08:00:00,6.4,HP1
FINE,2024-06-01 09:00:00,6.5,HP1
FINE,2024-06-01 10:00:00,6.7,HP1
FINE,2024-06-01 11:00:00,5.1,HP1
FINE,2024-06-01 12:00:00,4.7,HP1
FINE,2024-06-01 13:00:00,4.1,HP1
FINE,2024-06-01 14:00:00,3.7,HP1
FINE,2024-06-01 15:00:00,3.5,HP1
FINE,2024-06-01 16:00:00,3,HP1
FINE,2024-06-01 17:00:00,3.4,HP1
FINE,2024-06-01 18:00:00,3.3,HP1
FINE,2024-06-01 19:00:00,3.2,HP1
FINE,2024-06-01 20:00:00,3.3,HP1
FINE,2024-06-01 21:00:00,3.6,HP1
FINE,2024-06-01 22:00:00,3.8,HP1
FINE,2024-06-01 23:00:00,5,HP1
FINE,2024-06-02 00:00:00,7.2,HP1
FINE,2024-06-02 01:00:00,9.2,HP1
FINE,2024-06-02 02:00:00,10.2,HP1
FINE,2024-06-02 03:00:00,10.8,HP1
FINE,2024-06-02 04:00:00,11.3,HP1
FINE,2024-06-02 05:00:00,11.5,HP1
FINE,2024-06-02 06:00:00,11.6,HP1
FINE,2024-06-02 07:00:00,11,HP1
FINE,2024-06-02 08:00:00,10.7,HP1
FINE,2024-06-02 09:00:00,9.9,HP1
FINE,2024-06-02 10:00:00,9.3,HP1
FINE,2024-06-02 11:00:00,8.9,HP1
FINE,2024-06-02 12:00:00,9.4,HP1
FINE,2024-06-02 13:00:00,9,HP1
FINE,2024-06-02 14:00:00,8.2,HP1
FINE,2024-06-02 15:00:00,8.1,HP1
FINE,2024-06-02 16:00:00,7.4,HP1
FINE,2024-06-02 17:00:00,6.7,HP1
FINE,2024-06-02 18:00:00,6.6,HP1
FINE,2024-06-02 19:00:00,8.6,HP1
FINE,2024-06-02 20:00:00,13.3,HP1
FINE,2024-06-02 21:00:00,14.9,HP1
FINE,2024-06-02 22:00:00,14.9,HP1
FINE,2024-06-02 23:00:00,12.8,HP1
FINE,2024-06-03 00:00:00,5.5,HP1
FINE,2024-06-03 01:00:00,4.7,HP1
FINE,2024-06-03 02:00:00,4.1,HP1
FINE,2024-06-03 03:00:00,3.7,HP1
FINE,2024-06-03 04:00:00,3.8,HP1
FINE,2024-06-03 05:00:00,4.1,HP1
FINE,2024-06-03 06:00:00,4.6,HP1
FINE,2024-06-03 07:00:00,5.2,HP1
FINE,2024-06-03 08:00:00,5,HP1
FINE,2024-06-03 09:00:00,5,HP1
FINE,2024-06-03 10:00:00,4.9,HP1
FINE,2024-06-03 11:00:00,3,HP1
FINE,2024-06-03 12:00:00,4,HP1
FINE,2024-06-03 13:00:00,3.7,HP1
FINE,2024-06-03 14:00:00,5.1,HP1
FINE,2024-06-03 15:00:00,6.6,HP1
FINE,2024-06-03 16:00:00,6.4,HP1
FINE,2024-06-03 17:00:00,6.1,HP1
FINE,2024-06-03 18:00:00,5.6,HP1
FINE,2024-06-03 19:00:00,4.8,HP1
FINE,2024-06-03 20:00:00,3.7,HP1
FINE,2024-06-03 21:00:00,4.5,HP1
FINE,2024-06-03 22:00:00,5.1,HP1
FINE,2024-06-03 23:00:00,6.5,HP1
FINE,2024-06-04 00:00:00,6.6,HP1
FINE,2024-06-04 01:00:00,6.8,HP1
FINE,2024-06-04 02:00:00,7.2,HP1
FINE,2024-06-04 03:00:00,6,HP1
FINE,2024-06-04 04:00:00,6.2,HP1
FINE,2024-06-04 05:00:00,6.1,HP1
FINE,2024-06-04 06:00:00,6.9,HP1
FINE,2024-06-04 07:00:00,6.5,HP1
FINE,2024-06-04 08:00:00,7.1,HP1
FINE,2024-06-04 09:00:00,6.6,HP1
FINE,2024-06-04 10:00:00,6.1,HP1
FINE,2024-06-04 11:00:00,4.8,HP1
FINE,2024-06-04 12:00:00,5.1,HP1
FINE,2024-06-04 13:00:00,3.9,HP1
FINE,2024-06-04 14:00:00,4,HP1
FINE,2024-06-04 15:00:00,4,HP1
FINE,2024-06-04 16:00:00,3.8,HP1
FINE,2024-06-04 17:00:00,4.4,HP1
FINE,2024-06-04 18:00:00,2.8,HP1
FINE,2024-06-04 19:00:00,2.4,HP1
FINE,2024-06-04 20:00:00,2.3,HP1
FINE,2024-06-04 21:00:00,4.7,HP1
FINE,2024-06-04 22:00:00,6.9,HP1
FINE,2024-06-04 23:00:00,7.4,HP1
FINE,2024-06-05 00:00:00,8.8,HP1
FINE,2024-06-05 01:00:00,9.3,HP1
FINE,2024-06-05 02:00:00,9.3,HP1
FINE,2024-06-05 03:00:00,9.4,HP1
FINE,2024-06-05 04:00:00,9,HP1
FINE,2024-06-05 05:00:00,9.9,HP1
FINE,2024-06-05 06:00:00,9.9,HP1
FINE,2024-06-05 07:00:00,10.1,HP1
