@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2024-01-01 00:00:00,8.4,CD1
NO2,2024-01-01 01:00:00,7.8,CD1
NO2,2024-01-01 02:00:00,7.1,CD1
NO2,2024-01-01 03:00:00,5.4,CD1
NO2,2024-01-01 04:00:00,4.8,CD1
NO2,2024-01-01 05:00:00,5.4,CD1
NO2,2024-01-01 06:00:00,8.8,CD1
NO2,2024-01-01 07:00:00,13.4,CD1
NO2,2024-01-01 08:00:00,18.4,CD1
NO2,2024-01-01 09:00:00,14.5,CD1
NO2,2024-01-01 10:00:00,18.9,CD1
NO2,2024-01-01 11:00:00,14.5,CD1
NO2,2024-01-01 12:00:00,25.2,CD1
NO2,2024-01-01 13:00:00,36,CD1
NO2,2024-01-01 14:00:00,31.6,CD1
NO2,2024-01-01 15:00:00,37.7,CD1
NO2,2024-01-01 16:00:00,47.8,CD1
NO2,2024-01-01 17:00:00,51.8,CD1
NO2,2024-01-01 18:00:00,29.3,CD1
NO2,2024-01-01 19:00:00,21.6,CD1
NO2,2024-01-01 20:00:00,28.5,CD1
NO2,2024-01-01 21:00:00,17,CD1
NO2,2024-01-01 22:00:00,19.3,CD1
NO2,2024-01-01 23:00:00,11.7,CD1
NO2,2024-01-02 00:00:00,11.1,CD1
NO2,2024-01-02 01:00:00,4.6,CD1
NO2,2024-01-02 02:00:00,5,CD1
NO2,2024-01-02 03:00:00,3.8,CD1
NO2,2024-01-02 04:00:00,5.5,CD1
NO2,2024-01-02 05:00:00,7.8,CD1
NO2,2024-01-02 06:00:00,18.2,CD1
NO2,2024-01-02 07:00:00,39.4,CD1
NO2,2024-01-02 08:00:00,63.5,CD1
NO2,2024-01-02 09:00:00,74.6,CD1
NO2,2024-01-02 10:00:00,45.7,CD1
NO2,2024-01-02 11:00:00,21.4,CD1
NO2,2024-01-02 12:00:00,16.6,CD1
NO2,2024-01-02 13:00:00,19.9,CD1
NO2,2024-01-02 14:00:00,17.6,CD1
NO2,2024-01-02 15:00:00,11.7,CD1
NO2,2024-01-02 16:00:00,11.7,CD1
NO2,2024-01-02 17:00:00,12,CD1
NO2,2024-01-02 18:00:00,12.6,CD1
NO2,2024-01-02 19:00:00,12.8,CD1
NO2,2024-01-02 20:00:00,11.7,CD1
NO2,2024-01-02 21:00:00,18.7,CD1
NO2,2024-01-02 22:00:00,15.7,CD1
NO2,2024-01-02 23:00:00,8.4,CD1
NO2,2024-01-03 00:00:00,7.3,CD1
NO2,2024-01-03 01:00:00,5,CD1
NO2,2024-01-03 02:00:00,4.4,CD1
NO2,2024-01-03 03:00:00,5,CD1
NO2,2024-01-03 04:00:00,5.7,CD1
NO2,2024-01-03 05:00:00,7.3,CD1
NO2,2024-01-03 06:00:00,12.8,CD1
NO2,2024-01-03 07:00:00,26.2,CD1
NO2,2024-01-03 08:00:00,31.9,CD1
NO2,2024-01-03 09:00:00,32.7,CD1
NO2,2024-01-03 10:00:00,27.2,CD1
NO2,2024-01-03 11:00:00,24.3,CD1
NO2,2024-01-03 12:00:00,27.3,CD1
NO2,2024-01-03 13:00:00,25.2,CD1
NO2,2024-01-03 14:00:00,17.2,CD1
NO2,2024-01-03 15:00:00,19.5,CD1
NO2,2024-01-03 16:00:00,22,CD1
NO2,2024-01-03 17:00:00,29.6,CD1
NO2,2024-01-03 18:00:00,30.6,CD1
NO2,2024-01-03 19:00:00,27,CD1
NO2,2024-01-03 20:00:00,27.7,CD1
NO2,2024-01-03 21:00:00,22.2,CD1
NO2,2024-01-03 22:00:00,21,CD1
NO2,2024-01-03 23:00:00,18,CD1
NO2,2024-01-04 00:00:00,20.8,CD1
NO2,2024-01-04 01:00:00,11.7,CD1
NO2,2024-01-04 02:00:00,8.4,CD1
NO2,2024-01-04 03:00:00,7.3,CD1
NO2,2024-01-04 04:00:00,9,CD1
NO2,2024-01-04 05:00:00,14,CD1
NO2,2024-01-04 06:00:00,24.3,CD1
NO2,2024-01-04 07:00:00,74.4,CD1
NO2,2024-01-04 08:00:00,39.8,CD1
NO2,2024-01-04 09:00:00,53.9,CD1
NO2,2024-01-04 10:00:00,62.9,CD1
NO2,2024-01-04 11:00:00,,CD1
NO2,2024-01-04 12:00:00,59.9,CD1
NO2,2024-01-04 13:00:00,78.6,CD1
NO2,2024-01-04 14:00:00,86.4,CD1
NO2,2024-01-04 15:00:00,84.9,CD1
NO2,2024-01-04 16:00:00,80.9,CD1
NO2,2024-01-04 17:00:00,69.2,CD1
NO2,2024-01-04 18:00:00,27.3,CD1
NO2,2024-01-04 19:00:00,32.3,CD1
NO2,2024-01-04 20:00:00,37.3,CD1
