@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
FINE,2024-02-01 00:00:00,3.3,SK8
FINE,2024-02-01 01:00:00,2.2,SK8
FINE,2024-02-01 02:00:00,3.5,SK8
FINE,2024-02-01 03:00:00,7,SK8
FINE,2024-02-01 04:00:00,8.3,SK8
FINE,2024-02-01 05:00:00,8.9,SK8
FINE,2024-02-01 06:00:00,10,SK8
FINE,2024-02-01 07:00:00,10.2,SK8
FINE,2024-02-01 08:00:00,10.8,SK8
FINE,2024-02-01 09:00:00,10.6,SK8
FINE,2024-02-01 10:00:00,10.8,SK8
FINE,2024-02-01 11:00:00,11.2,SK8
FINE,2024-02-01 12:00:00,10.6,SK8
FINE,2024-02-01 13:00:00,9.9,SK8
FINE,2024-02-01 14:00:00,8,SK8
FINE,2024-02-01 15:00:00,7.2,SK8
FINE,2024-02-01 16:00:00,7.8,SK8
FINE,2024-02-01 17:00:00,9.6,SK8
FINE,2024-02-01 18:00:00,11.2,SK8
FINE,2024-02-01 19:00:00,14,SK8
FINE,2024-02-01 20:00:00,11.7,SK8
FINE,2024-02-01 21:00:00,13.1,SK8
FINE,2024-02-01 22:00:00,12.7,SK8
FINE,2024-02-01 23:00:00,13.2,SK8
FINE,2024-02-02 00:00:00,12.7,SK8
FINE,2024-02-02 01:00:00,11.8,SK8
FINE,2024-02-02 02:00:00,9.8,SK8
FINE,2024-02-02 03:00:00,7.4,SK8
FINE,2024-02-02 04:00:00,4.2,SK8
FINE,2024-02-02 05:00:00,2.7,SK8
FINE,2024-02-02 06:00:00,2.7,SK8
FINE,2024-02-02 07:00:00,3.9,SK8
FINE,2024-02-02 08:00:00,4,SK8
FINE,2024-02-02 09:00:00,4.1,SK8
FINE,2024-02-02 10:00:00,3.3,SK8
FINE,2024-02-02 11:00:00,3.6,SK8
FINE,2024-02-02 12:00:00,2.9,SK8
FINE,2024-02-02 13:00:00,2.2,SK8
FINE,2024-02-02 14:00:00,2,SK8
FINE,2024-02-02 15:00:00,1.8,SK8
FINE,2024-02-02 16:00:00,1.7,SK8
FINE,2024-02-02 17:00:00,1.9,SK8
FINE,2024-02-02 18:00:00,2.3,SK8
FINE,2024-02-02 19:00:00,2.7,SK8
FINE,2024-02-02 20:00:00,3.3,SK8
FINE,2024-02-02 21:00:00,3.6,SK8
FINE,2024-02-02 22:00:00,3.1,SK8
FINE,2024-02-02 23:00:00,2.6,SK8
FINE,2024-02-03 00:00:00,2.3,SK8
FINE,2024-02-03 01:00:00,2.4,SK8
FINE,2024-02-03 02:00:00,2.5,SK8
FINE,2024-02-03 03:00:00,2.6,SK8
FINE,2024-02-03 04:00:00,3.6,SK8
FINE,2024-02-03 05:00:00,3.4,SK8
FINE,2024-02-03 06:00:00,3.1,SK8
FINE,2024-02-03 07:00:00,3.7,SK8
FINE,2024-02-03 08:00:00,4.1,SK8
FINE,2024-02-03 09:00:00,4.6,SK8
FINE,2024-02-03 10:00:00,5.1,SK8
FINE,2024-02-03 11:00:00,4.6,SK8
FINE,2024-02-03 12:00:00,3.3,SK8
FINE,2024-02-03 13:00:00,3,SK8
FINE,2024-02-03 14:00:00,2.9,SK8
FINE,2024-02-03 15:00:00,2.6,SK8
FINE,2024-02-03 16:00:00,2.2,SK8
FINE,2024-02-03 17:00:00,1.8,SK8
FINE,2024-02-03 18:00:00,1.8,SK8
FINE,2024-02-03 19:00:00,2.1,SK8
FINE,2024-02-03 20:00:00,2.3,SK8
FINE,2024-02-03 21:00:00,2.8,SK8
FINE,2024-02-03 22:00:00,2.6,SK8
FINE,2024-02-03 23:00:00,2.5,SK8
FINE,2024-02-04 00:00:00,2,SK8
FINE,2024-02-04 01:00:00,1.3,SK8
FINE,2024-02-04 02:00:00,0.9,SK8
FINE,2024-02-04 03:00:00,0.7,SK8
FINE,2024-02-04 04:00:00,0.7,SK8
FINE,2024-02-04 05:00:00,0.6,SK8
FINE,2024-02-04 06:00:00,0.5,SK8
FINE,2024-02-04 07:00:00,0.5,SK8
FINE,2024-02-04 08:00:00,0.9,SK8
FINE,2024-02-04 09:00:00,1,SK8
FINE,2024-02-04 10:00:00,1.2,SK8
FINE,2024-02-04 11:00:00,1.9,SK8
FINE,2024-02-04 12:00:00,1.9,SK8
FINE,2024-02-04 13:00:00,1.5,SK8
FINE,2024-02-04 14:00:00,1.5,SK8
FINE,2024-02-04 15:00:00,1.7,SK8
FINE,2024-02-04 16:00:00,3.2,SK8
FINE,2024-02-04 17:00:00,7.1,SK8
FINE,2024-02-04 18:00:00,11,SK8
FINE,2024-02-04 19:00:00,14.2,SK8
FINE,2024-02-04 20:00:00,15.5,SK8
FINE,2024-02-04 21:00:00,15.1,SK8
FINE,2024-02-04 22:00:00,16.3,SK8
FINE,2024-02-04 23:00:00,16.6,SK8
FINE,2024-02-05 00:00:00,15.8,SK8
FINE,2024-02-05 01:00:00,15.7,SK8
FINE,2024-02-05 02:00:00,15.1,SK8
FINE,2024-02-05 03:00:00,14.7,SK8
FINE,2024-02-05 04:00:00,13.2,SK8
FINE,2024-02-05 05:00:00,12,SK8
FINE,2024-02-05 06:00:00,12.6,SK8
FINE,2024-02-05 07:00:00,13.1,SK8
FINE,2024-02-05 08:00:00,13.4,SK8
FINE,2024-02-05 09:00:00,13.9,SK8
FINE,2024-02-05 10:00:00,13.4,SK8
FINE,2024-02-05 11:00:00,8,SK8
FINE,2024-02-05 12:00:00,2.3,SK8
FINE,2024-02-05 13:00:00,1.6,SK8
FINE,2024-02-05 14:00:00,1.5,SK8
FINE,2024-02-05 15:00:00,2.4,SK8
FINE,2024-02-05 16:00:00,5.4,SK8
FINE,2024-02-05 17:00:00,8.7,SK8
FINE,2024-02-05 18:00:00,10.1,SK8
FINE,2024-02-05 19:00:00,10.3,SK8
FINE,2024-02-05 20:00:00,10.7,SK8
FINE,2024-02-05 21:00:00,11.8,SK8
FINE,2024-02-05 22:00:00,11.3,SK8
FINE,2024-02-05 23:00:00,11.5,SK8
FINE,2024-02-06 00:00:00,9.7,SK8
FINE,2024-02-06 01:00:00,9.4,SK8
FINE,2024-02-06 02:00:00,8.5,SK8
FINE,2024-02-06 03:00:00,9.9,SK8
FINE,2024-02-06 04:00:00,10.4,SK8
FINE,2024-02-06 05:00:00,9.8,SK8
