@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2022-03-01 00:00:00,25.5,GR7
NO2,2022-03-01 01:00:00,20.9,GR7
NO2,2022-03-01 02:00:00,13.9,GR7
NO2,2022-03-01 03:00:00,19.5,GR7
NO2,2022-03-01 04:00:00,15.3,GR7
NO2,2022-03-01 05:00:00,17.4,GR7
NO2,2022-03-01 06:00:00,19.4,GR7
NO2,2022-03-01 07:00:00,30.5,GR7
NO2,2022-03-01 08:00:00,34,GR7
NO2,2022-03-01 09:00:00,40.1,GR7
NO2,2022-03-01 10:00:00,39.4,GR7
NO2,2022-03-01 11:00:00,39.4,GR7
NO2,2022-03-01 12:00:00,40.1,GR7
NO2,2022-03-01 13:00:00,45.7,GR7
NO2,2022-03-01 14:00:00,44.2,GR7
NO2,2022-03-01 15:00:00,41.5,GR7
NO2,2022-03-01 16:00:00,49.1,GR7
NO2,2022-03-01 17:00:00,42.1,GR7
NO2,2022-03-01 18:00:00,47,GR7
NO2,2022-03-01 19:00:00,52.5,GR7
NO2,2022-03-01 20:00:00,44.9,GR7
NO2,2022-03-01 21:00:00,44.3,GR7
NO2,2022-03-01 22:00:00,40.9,GR7
NO2,2022-03-01 23:00:00,48.6,GR7
NO2,2022-03-02 00:00:00,43,GR7
NO2,2022-03-02 01:00:00,22.7,GR7
NO2,2022-03-02 02:00:00,19.4,GR7
NO2,2022-03-02 03:00:00,24.3,GR7
NO2,2022-03-02 04:00:00,24.3,GR7
NO2,2022-03-02 05:00:00,25,GR7
NO2,2022-03-02 06:00:00,35.4,GR7
NO2,2022-03-02 07:00:00,43.7,GR7
NO2,2022-03-02 08:00:00,45.1,GR7
NO2,2022-03-02 09:00:00,46.5,GR7
NO2,2022-03-02 10:00:00,47.1,GR7
NO2,2022-03-02 11:00:00,38.8,GR7
NO2,2022-03-02 12:00:00,51.2,GR7
NO2,2022-03-02 13:00:00,43.6,GR7
NO2,2022-03-02 14:00:00,44.2,GR7
NO2,2022-03-02 15:00:00,58.7,GR7
NO2,2022-03-02 16:00:00,65.6,GR7
NO2,2022-03-02 17:00:00,56.2,GR7
NO2,2022-03-02 18:00:00,64.6,GR7
NO2,2022-03-02 19:00:00,69.9,GR7
NO2,2022-03-02 20:00:00,68.7,GR7
NO2,2022-03-02 21:00:00,65.9,GR7
NO2,2022-03-02 22:00:00,61.7,GR7
NO2,2022-03-02 23:00:00,58.3,GR7
NO2,2022-03-03 00:00:00,54.1,GR7
