@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2022-02-01 00:00:00,17.1,BT5
NO2,2022-02-01 01:00:00,18,BT5
NO2,2022-02-01 02:00:00,15.7,BT5
NO2,2022-02-01 03:00:00,16.2,BT5
NO2,2022-02-01 04:00:00,14.3,BT5
NO2,2022-02-01 05:00:00,17.1,BT5
NO2,2022-02-01 06:00:00,36.8,BT5
NO2,2022-02-01 07:00:00,58.3,BT5
NO2,2022-02-01 08:00:00,35.9,BT5
NO2,2022-02-01 09:00:00,36.6,BT5
NO2,2022-02-01 10:00:00,32.2,BT5
NO2,2022-02-01 11:00:00,36,BT5
NO2,2022-02-01 12:00:00,32.4,BT5
NO2,2022-02-01 13:00:00,34.2,BT5
NO2,2022-02-01 14:00:00,34,BT5
NO2,2022-02-01 15:00:00,34.9,BT5
NO2,2022-02-01 16:00:00,33.7,BT5
NO2,2022-02-01 17:00:00,36.2,BT5
NO2,2022-02-01 18:00:00,33,BT5
NO2,2022-02-01 19:00:00,34.3,BT5
NO2,2022-02-01 20:00:00,26.9,BT5
NO2,2022-02-01 21:00:00,22.2,BT5
NO2,2022-02-01 22:00:00,19.7,BT5
NO2,2022-02-01 23:00:00,14.7,BT5
NO2,2022-02-02 00:00:00,11.2,BT5
NO2,2022-02-02 01:00:00,11.7,BT5
NO2,2022-02-02 02:00:00,11.8,BT5
NO2,2022-02-02 03:00:00,8.7,BT5
NO2,2022-02-02 04:00:00,10.3,BT5
NO2,2022-02-02 05:00:00,18.4,BT5
NO2,2022-02-02 06:00:00,34,BT5
NO2,2022-02-02 07:00:00,60.8,BT5
NO2,2022-02-02 08:00:00,53.3,BT5
NO2,2022-02-02 09:00:00,46.7,BT5
NO2,2022-02-02 10:00:00,41.1,BT5
NO2,2022-02-02 11:00:00,38.1,BT5
NO2,2022-02-02 12:00:00,43.2,BT5
NO2,2022-02-02 13:00:00,44.4,BT5
NO2,2022-02-02 14:00:00,56.7,BT5
NO2,2022-02-02 15:00:00,48.5,BT5
NO2,2022-02-02 16:00:00,61.7,BT5
NO2,2022-02-02 17:00:00,70.4,BT5
NO2,2022-02-02 18:00:00,60.9,BT5
NO2,2022-02-02 19:00:00,67.6,BT5
NO2,2022-02-02 20:00:00,81.3,BT5
NO2,2022-02-02 21:00:00,40.3,BT5
NO2,2022-02-02 22:00:00,20.2,BT5
NO2,2022-02-02 23:00:00,18.6,BT5
NO2,2022-02-03 00:00:00,15.7,BT5
NO2,2022-02-03 01:00:00,20.7,BT5
NO2,2022-02-03 02:00:00,11.5,BT5
NO2,2022-02-03 03:00:00,12.9,BT5
NO2,2022-02-03 04:00:00,12.4,BT5
NO2,2022-02-03 05:00:00,21.2,BT5
NO2,2022-02-03 06:00:00,34.9,BT5
NO2,2022-02-03 07:00:00,51.5,BT5
NO2,2022-02-03 08:00:00,42.7,BT5
NO2,2022-02-03 09:00:00,39.7,BT5
NO2,2022-02-03 10:00:00,,BT5
NO2,2022-02-03 11:00:00,37.2,BT5
NO2,2022-02-03 12:00:00,42.3,BT5
NO2,2022-02-03 13:00:00,49.8,BT5
NO2,2022-02-03 14:00:00,59.3,BT5
NO2,2022-02-03 15:00:00,52.6,BT5
NO2,2022-02-03 16:00:00,67.8,BT5
NO2,2022-02-03 17:00:00,61.4,BT5
NO2,2022-02-03 18:00:00,43,BT5
NO2,2022-02-03 19:00:00,34.8,BT5
NO2,2022-02-03 20:00:00,33.6,BT5
NO2,2022-02-03 21:00:00,32.4,BT5
NO2,2022-02-03 22:00:00,21.6,BT5
NO2,2022-02-03 23:00:00,15,BT5
NO2,2022-02-04 00:00:00,14.2,BT5
NO2,2022-02-04 01:00:00,10.5,BT5
NO2,2022-02-04 02:00:00,6.4,BT5
NO2,2022-02-04 03:00:00,7.6,BT5
NO2,2022-02-04 04:00:00,7.4,BT5
NO2,2022-02-04 05:00:00,12.2,BT5
NO2,2022-02-04 06:00:00,25.7,BT5
NO2,2022-02-04 07:00:00,35.2,BT5
NO2,2022-02-04 08:00:00,32.4,BT5
NO2,2022-02-04 09:00:00,36.7,BT5
NO2,2022-02-04 10:00:00,52.1,BT5
NO2,2022-02-04 11:00:00,57.4,BT5
NO2,2022-02-04 12:00:00,38.4,BT5
NO2,2022-02-04 13:00:00,37,BT5
NO2,2022-02-04 14:00:00,35.4,BT5
NO2,2022-02-04 15:00:00,33.6,BT5
NO2,2022-02-04 16:00:00,32.5,BT5
NO2,2022-02-04 17:00:00,34.2,BT5
NO2,2022-02-04 18:00:00,27.8,BT5
NO2,2022-02-04 19:00:00,29.5,BT5
NO2,2022-02-04 20:00:00,39,BT5
NO2,2022-02-04 21:00:00,37.7,BT5
NO2,2022-02-04 22:00:00,42.6,BT5
NO2,2022-02-04 23:00:00,31.1,BT5
NO2,2022-02-05 00:00:00,17.6,BT5
NO2,2022-02-05 01:00:00,20.4,BT5
NO2,2022-02-05 02:00:00,15.6,BT5
NO2,2022-02-05 03:00:00,14.6,BT5
NO2,2022-02-05 04:00:00,13.9,BT5
NO2,2022-02-05 05:00:00,15.2,BT5
NO2,2022-02-05 06:00:00,32.6,BT5
NO2,2022-02-05 07:00:00,52.9,BT5
NO2,2022-02-05 08:00:00,54,BT5
NO2,2022-02-05 09:00:00,54,BT5
NO2,2022-02-05 10:00:00,35.7,BT5
NO2,2022-02-05 11:00:00,29.7,BT5
NO2,2022-02-05 12:00:00,23.4,BT5
NO2,2022-02-05 13:00:00,22.3,BT5
NO2,2022-02-05 14:00:00,14.4,BT5
NO2,2022-02-05 15:00:00,18.6,BT5
NO2,2022-02-05 16:00:00,18.7,BT5
NO2,2022-02-05 17:00:00,17,BT5
NO2,2022-02-05 18:00:00,15.9,BT5
NO2,2022-02-05 19:00:00,17.3,BT5
NO2,2022-02-05 20:00:00,14.4,BT5
NO2,2022-02-05 21:00:00,10.8,BT5
NO2,2022-02-05 22:00:00,9.4,BT5
NO2,2022-02-05 23:00:00,8.7,BT5
NO2,2022-02-06 00:00:00,5.6,BT5
NO2,2022-02-06 01:00:00,4.8,BT5
NO2,2022-02-06 02:00:00,4.3,BT5
NO2,2022-02-06 03:00:00,4.3,BT5
NO2,2022-02-06 04:00:00,3.5,BT5
NO2,2022-02-06 05:00:00,5.2,BT5
NO2,2022-02-06 06:00:00,5.2,BT5
NO2,2022-02-06 07:00:00,10.5,BT5
NO2,2022-02-06 08:00:00,6.4,BT5
NO2,2022-02-06 09:00:00,10.4,BT5
NO2,2022-02-06 10:00:00,17.6,BT5
NO2,2022-02-06 11:00:00,22.1,BT5
NO2,2022-02-06 12:00:00,20.9,BT5
NO2,2022-02-06 13:00:00,13.2,BT5
NO2,2022-02-06 14:00:00,15.8,BT5
NO2,2022-02-06 15:00:00,12.9,BT5
NO2,2022-02-06 16:00:00,17.6,BT5
NO2,2022-02-06 17:00:00,29.1,BT5
NO2,2022-02-06 18:00:00,24,BT5
