@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2023-06-01 00:00:00,5.8,LW4
NO2,2023-06-01 01:00:00,2.2,LW4
NO2,2023-06-01 02:00:00,3.9,LW4
NO2,2023-06-01 03:00:00,2.8,LW4
NO2,2023-06-01 04:00:00,10.8,LW4
NO2,2023-06-01 05:00:00,17.3,LW4
NO2,2023-06-01 06:00:00,29.7,LW4
NO2,2023-06-01 07:00:00,33,LW4
NO2,2023-06-01 08:00:00,28.3,LW4
NO2,2023-06-01 09:00:00,27.8,LW4
NO2,2023-06-01 10:00:00,29.6,LW4
NO2,2023-06-01 11:00:00,25,LW4
NO2,2023-06-01 12:00:00,23.6,LW4
NO2,2023-06-01 13:00:00,24.4,LW4
NO2,2023-06-01 14:00:00,41.4,LW4
NO2,2023-06-01 15:00:00,22.9,LW4
NO2,2023-06-01 16:00:00,30.2,LW4
NO2,2023-06-01 17:00:00,23.7,LW4
NO2,2023-06-01 18:00:00,15.9,LW4
NO2,2023-06-01 19:00:00,15.3,LW4
NO2,2023-06-01 20:00:00,10.9,LW4
NO2,2023-06-01 21:00:00,7.5,LW4
NO2,2023-06-01 22:00:00,8.3,LW4
NO2,2023-06-01 23:00:00,8.8,LW4
NO2,2023-06-02 00:00:00,5.5,LW4
NO2,2023-06-02 01:00:00,2.3,LW4
NO2,2023-06-02 02:00:00,3.4,LW4
NO2,2023-06-02 03:00:00,5.2,LW4
NO2,2023-06-02 04:00:00,11.3,LW4
NO2,2023-06-02 05:00:00,22.4,LW4
NO2,2023-06-02 06:00:00,27.8,LW4
NO2,2023-06-02 07:00:00,28.4,LW4
NO2,2023-06-02 08:00:00,26,LW4
NO2,2023-06-02 09:00:00,20.9,LW4
NO2,2023-06-02 10:00:00,27.9,LW4
NO2,2023-06-02 11:00:00,29.5,LW4
NO2,2023-06-02 12:00:00,28,LW4
NO2,2023-06-02 13:00:00,21.5,LW4
NO2,2023-06-02 14:00:00,26.7,LW4
NO2,2023-06-02 15:00:00,29.5,LW4
NO2,2023-06-02 16:00:00,28.2,LW4
NO2,2023-06-02 17:00:00,21.2,LW4
