@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2023-02-01 00:00:00,13.7,ME9
NO2,2023-02-01 01:00:00,10.2,ME9
NO2,2023-02-01 02:00:00,8.6,ME9
NO2,2023-02-01 03:00:00,5.6,ME9
NO2,2023-02-01 04:00:00,6.4,ME9
NO2,2023-02-01 05:00:00,10.1,ME9
NO2,2023-02-01 06:00:00,22.1,ME9
NO2,2023-02-01 07:00:00,25.2,ME9
NO2,2023-02-01 08:00:00,32.6,ME9
NO2,2023-02-01 09:00:00,19.8,ME9
NO2,2023-02-01 10:00:00,20.7,ME9
NO2,2023-02-01 11:00:00,26.2,ME9
NO2,2023-02-01 12:00:00,21,ME9
NO2,2023-02-01 13:00:00,24.2,ME9
NO2,2023-02-01 14:00:00,22.6,ME9
NO2,2023-02-01 15:00:00,19.4,ME9
NO2,2023-02-01 16:00:00,26.9,ME9
NO2,2023-02-01 17:00:00,43.2,ME9
NO2,2023-02-01 18:00:00,42.9,ME9
NO2,2023-02-01 19:00:00,23.4,ME9
NO2,2023-02-01 20:00:00,23.1,ME9
NO2,2023-02-01 21:00:00,16.2,ME9
NO2,2023-02-01 22:00:00,16.3,ME9
NO2,2023-02-01 23:00:00,12.1,ME9
NO2,2023-02-02 00:00:00,14.5,ME9
NO2,2023-02-02 01:00:00,6.3,ME9
NO2,2023-02-02 02:00:00,5.2,ME9
NO2,2023-02-02 03:00:00,7.6,ME9
NO2,2023-02-02 04:00:00,5.7,ME9
NO2,2023-02-02 05:00:00,20.6,ME9
NO2,2023-02-02 06:00:00,33.2,ME9
NO2,2023-02-02 07:00:00,46,ME9
NO2,2023-02-02 08:00:00,34,ME9
NO2,2023-02-02 09:00:00,30.8,ME9
NO2,2023-02-02 10:00:00,27.2,ME9
NO2,2023-02-02 11:00:00,32.7,ME9
NO2,2023-02-02 12:00:00,22.5,ME9
NO2,2023-02-02 13:00:00,27,ME9
NO2,2023-02-02 14:00:00,24.2,ME9
NO2,2023-02-02 15:00:00,25.7,ME9
NO2,2023-02-02 16:00:00,23,ME9
NO2,2023-02-02 17:00:00,29.8,ME9
NO2,2023-02-02 18:00:00,21.1,ME9
NO2,2023-02-02 19:00:00,15.3,ME9
NO2,2023-02-02 20:00:00,19.4,ME9
NO2,2023-02-02 21:00:00,13.8,ME9
NO2,2023-02-02 22:00:00,14.9,ME9
NO2,2023-02-02 23:00:00,12.7,ME9
NO2,2023-02-03 00:00:00,9.5,ME9
NO2,2023-02-03 01:00:00,6,ME9
NO2,2023-02-03 02:00:00,4.6,ME9
NO2,2023-02-03 03:00:00,4.5,ME9
NO2,2023-02-03 04:00:00,4.6,ME9
NO2,2023-02-03 05:00:00,10,ME9
NO2,2023-02-03 06:00:00,20.7,ME9
NO2,2023-02-03 07:00:00,36.1,ME9
NO2,2023-02-03 08:00:00,43.7,ME9
NO2,2023-02-03 09:00:00,32.9,ME9
NO2,2023-02-03 10:00:00,27.8,ME9
NO2,2023-02-03 11:00:00,21.9,ME9
NO2,2023-02-03 12:00:00,21.7,ME9
NO2,2023-02-03 13:00:00,29.8,ME9
NO2,2023-02-03 14:00:00,27.2,ME9
NO2,2023-02-03 15:00:00,39.1,ME9
NO2,2023-02-03 16:00:00,44.5,ME9
NO2,2023-02-03 17:00:00,47.5,ME9
NO2,2023-02-03 18:00:00,55.5,ME9
NO2,2023-02-03 19:00:00,44.3,ME9
NO2,2023-02-03 20:00:00,39.6,ME9
NO2,2023-02-03 21:00:00,42.4,ME9
NO2,2023-02-03 22:00:00,41.8,ME9
NO2,2023-02-03 23:00:00,52.5,ME9
NO2,2023-02-04 00:00:00,41.8,ME9
NO2,2023-02-04 01:00:00,31,ME9
NO2,2023-02-04 02:00:00,23.3,ME9
NO2,2023-02-04 03:00:00,15.4,ME9
NO2,2023-02-04 04:00:00,11.7,ME9
NO2,2023-02-04 05:00:00,18.7,ME9
NO2,2023-02-04 06:00:00,20.7,ME9
NO2,2023-02-04 07:00:00,43.3,ME9
NO2,2023-02-04 08:00:00,39.9,ME9
NO2,2023-02-04 09:00:00,51.6,ME9
NO2,2023-02-04 10:00:00,42.5,ME9
NO2,2023-02-04 11:00:00,45.2,ME9
NO2,2023-02-04 12:00:00,38.7,ME9
NO2,2023-02-04 13:00:00,38.4,ME9
NO2,2023-02-04 14:00:00,39.5,ME9
NO2,2023-02-04 15:00:00,48.4,ME9
NO2,2023-02-04 16:00:00,54.6,ME9
NO2,2023-02-04 17:00:00,47.9,ME9
NO2,2023-02-04 18:00:00,51.5,ME9
NO2,2023-02-04 19:00:00,47.3,ME9
NO2,2023-02-04 20:00:00,27.3,ME9
NO2,2023-02-04 21:00:00,25.5,ME9
NO2,2023-02-04 22:00:00,32.5,ME9
NO2,2023-02-04 23:00:00,21.5,ME9
NO2,2023-02-05 00:00:00,24.1,ME9
NO2,2023-02-05 01:00:00,23.3,ME9
NO2,2023-02-05 02:00:00,12.2,ME9
NO2,2023-02-05 03:00:00,7.5,ME9
NO2,2023-02-05 04:00:00,6.9,ME9
NO2,2023-02-05 05:00:00,7.3,ME9
NO2,2023-02-05 06:00:00,10.4,ME9
NO2,2023-02-05 07:00:00,11.6,ME9
NO2,2023-02-05 08:00:00,13.9,ME9
NO2,2023-02-05 09:00:00,13.5,ME9
NO2,2023-02-05 10:00:00,18.6,ME9
NO2,2023-02-05 11:00:00,25.9,ME9
NO2,2023-02-05 12:00:00,24.8,ME9
NO2,2023-02-05 13:00:00,21.2,ME9
NO2,2023-02-05 14:00:00,21.7,ME9
NO2,2023-02-05 15:00:00,26.3,ME9
NO2,2023-02-05 16:00:00,34.9,ME9
NO2,2023-02-05 17:00:00,53.9,ME9
NO2,2023-02-05 18:00:00,89.2,ME9
