@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
FINE,2023-09-01 00:00:00,4.8,BX2
FINE,2023-09-01 01:00:00,3.4,BX2
FINE,2023-09-01 02:00:00,3.1,BX2
FINE,2023-09-01 03:00:00,4.6,BX2
FINE,2023-09-01 04:00:00,4.8,BX2
FINE,2023-09-01 05:00:00,3.8,BX2
FINE,2023-09-01 06:00:00,3.4,BX2
FINE,2023-09-01 07:00:00,2.3,BX2
FINE,2023-09-01 08:00:00,2,BX2
FINE,2023-09-01 09:00:00,2.7,BX2
FINE,2023-09-01 10:00:00,5.3,BX2
FINE,2023-09-01 11:00:00,4.7,BX2
FINE,2023-09-01 12:00:00,3.4,BX2
FINE,2023-09-01 13:00:00,2.8,BX2
FINE,2023-09-01 14:00:00,3.1,BX2
FINE,2023-09-01 15:00:00,3.3,BX2
FINE,2023-09-01 16:00:00,3.2,BX2
FINE,2023-09-01 17:00:00,3,BX2
FINE,2023-09-01 18:00:00,2.8,BX2
FINE,2023-09-01 19:00:00,8,BX2
FINE,2023-09-01 20:00:00,7.4,BX2
FINE,2023-09-01 21:00:00,9.2,BX2
FINE,2023-09-01 22:00:00,9.9,BX2
FINE,2023-09-01 23:00:00,10.2,BX2
FINE,2023-09-02 00:00:00,10.5,BX2
FINE,2023-09-02 01:00:00,10.8,BX2
FINE,2023-09-02 02:00:00,12.7,BX2
FINE,2023-09-02 03:00:00,12.2,BX2
FINE,2023-09-02 04:00:00,12.3,BX2
FINE,2023-09-02 05:00:00,13.8,BX2
FINE,2023-09-02 06:00:00,15.8,BX2
FINE,2023-09-02 07:00:00,14.1,BX2
FINE,2023-09-02 08:00:00,7.4,BX2
FINE,2023-09-02 09:00:00,5.3,BX2
FINE,2023-09-02 10:00:00,4.5,BX2
FINE,2023-09-02 11:00:00,3.5,BX2
FINE,2023-09-02 12:00:00,3.7,BX2
FINE,2023-09-02 13:00:00,4.2,BX2
FINE,2023-09-02 14:00:00,5.8,BX2
FINE,2023-09-02 15:00:00,6.4,BX2
FINE,2023-09-02 16:00:00,8.1,BX2
FINE,2023-09-02 17:00:00,9.6,BX2
FINE,2023-09-02 18:00:00,11.7,BX2
FINE,2023-09-02 19:00:00,13.6,BX2
FINE,2023-09-02 20:00:00,14.4,BX2
FINE,2023-09-02 21:00:00,16,BX2
FINE,2023-09-02 22:00:00,19.4,BX2
FINE,2023-09-02 23:00:00,16.5,BX2
FINE,2023-09-03 00:00:00,13.8,BX2
FINE,2023-09-03 01:00:00,12.5,BX2
FINE,2023-09-03 02:00:00,11.4,BX2
FINE,2023-09-03 03:00:00,11.2,BX2
FINE,2023-09-03 04:00:00,11.1,BX2
FINE,2023-09-03 05:00:00,14.9,BX2
FINE,2023-09-03 06:00:00,14.7,BX2
FINE,2023-09-03 07:00:00,12.4,BX2
FINE,2023-09-03 08:00:00,10.1,BX2
FINE,2023-09-03 09:00:00,8.8,BX2
FINE,2023-09-03 10:00:00,11.4,BX2
FINE,2023-09-03 11:00:00,11.3,BX2
FINE,2023-09-03 12:00:00,10.9,BX2
FINE,2023-09-03 13:00:00,9.5,BX2
FINE,2023-09-03 14:00:00,9.1,BX2
FINE,2023-09-03 15:00:00,10.2,BX2
FINE,2023-09-03 16:00:00,14.5,BX2
FINE,2023-09-03 17:00:00,15.9,BX2
FINE,2023-09-03 18:00:00,14.6,BX2
FINE,2023-09-03 19:00:00,16.2,BX2
FINE,2023-09-03 20:00:00,19.6,BX2
FINE,2023-09-03 21:00:00,21.6,BX2
FINE,2023-09-03 22:00:00,24.5,BX2
FINE,2023-09-03 23:00:00,29.3,BX2
FINE,2023-09-04 00:00:00,33.7,BX2
FINE,2023-09-04 01:00:00,30.3,BX2
FINE,2023-09-04 02:00:00,29.5,BX2
FINE,2023-09-04 03:00:00,31.7,BX2
FINE,2023-09-04 04:00:00,30.2,BX2
FINE,2023-09-04 05:00:00,21.8,BX2
FINE,2023-09-04 06:00:00,22.4,BX2
FINE,2023-09-04 07:00:00,27.2,BX2
FINE,2023-09-04 08:00:00,19.7,BX2
FINE,2023-09-04 09:00:00,13.6,BX2
FINE,2023-09-04 10:00:00,13.1,BX2
FINE,2023-09-04 11:00:00,12.1,BX2
FINE,2023-09-04 12:00:00,12,BX2
FINE,2023-09-04 13:00:00,10.9,BX2
FINE,2023-09-04 14:00:00,10.5,BX2
FINE,2023-09-04 15:00:00,6.1,BX2
FINE,2023-09-04 16:00:00,5.7,BX2
FINE,2023-09-04 17:00:00,6.2,BX2
FINE,2023-09-04 18:00:00,7.3,BX2
FINE,2023-09-04 19:00:00,10.1,BX2
FINE,2023-09-04 20:00:00,13.5,BX2
FINE,2023-09-04 21:00:00,19.3,BX2
FINE,2023-09-04 22:00:00,30.6,BX2
FINE,2023-09-04 23:00:00,31,BX2
FINE,2023-09-05 00:00:00,28.4,BX2
FINE,2023-09-05 01:00:00,25.3,BX2
FINE,2023-09-05 02:00:00,24.3,BX2
FINE,2023-09-05 03:00:00,25.2,BX2
FINE,2023-09-05 04:00:00,26.1,BX2
FINE,2023-09-05 05:00:00,24.9,BX2
FINE,2023-09-05 06:00:00,24.7,BX2
FINE,2023-09-05 07:00:00,21.8,BX2
FINE,2023-09-05 08:00:00,18.1,BX2
FINE,2023-09-05 09:00:00,13.6,BX2
FINE,2023-09-05 10:00:00,9.1,BX2
FINE,2023-09-05 11:00:00,7.9,BX2
FINE,2023-09-05 12:00:00,7,BX2
FINE,2023-09-05 13:00:00,7.7,BX2
FINE,2023-09-05 14:00:00,7.2,BX2
FINE,2023-09-05 15:00:00,8.1,BX2
FINE,2023-09-05 16:00:00,8,BX2
FINE,2023-09-05 17:00:00,11.7,BX2
FINE,2023-09-05 18:00:00,12.8,BX2
FINE,2023-09-05 19:00:00,16.2,BX2
FINE,2023-09-05 20:00:00,17.8,BX2
FINE,2023-09-05 21:00:00,21.3,BX2
FINE,2023-09-05 22:00:00,19,BX2
FINE,2023-09-05 23:00:00,20.6,BX2
FINE,2023-09-06 00:00:00,21.6,BX2
FINE,2023-09-06 01:00:00,23.3,BX2
FINE,2023-09-06 02:00:00,23.1,BX2
FINE,2023-09-06 03:00:00,23.5,BX2
FINE,2023-09-06 04:00:00,22.9,BX2
FINE,2023-09-06 05:00:00,20,BX2
FINE,2023-09-06 06:00:00,22.8,BX2
FINE,2023-09-06 07:00:00,29.1,BX2
FINE,2023-09-06 08:00:00,33.1,BX2
FINE,2023-09-06 09:00:00,25,BX2
FINE,2023-09-06 10:00:00,19.1,BX2
