@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2024-10-01 00:00:00,4.7,EA8
NO2,2024-10-01 01:00:00,4.9,EA8
NO2,2024-10-01 02:00:00,4.1,EA8
NO2,2024-10-01 03:00:00,4.9,EA8
NO2,2024-10-01 04:00:00,7,EA8
NO2,2024-10-01 05:00:00,19.5,EA8
NO2,2024-10-01 06:00:00,42.1,EA8
NO2,2024-10-01 07:00:00,31.8,EA8
NO2,2024-10-01 08:00:00,35.5,EA8
NO2,2024-10-01 09:00:00,35.2,EA8
NO2,2024-10-01 10:00:00,34,EA8
NO2,2024-10-01 11:00:00,29.7,EA8
NO2,2024-10-01 12:00:00,26.6,EA8
NO2,2024-10-01 13:00:00,32.3,EA8
NO2,2024-10-01 14:00:00,40.6,EA8
NO2,2024-10-01 15:00:00,32.2,EA8
NO2,2024-10-01 16:00:00,39.1,EA8
NO2,2024-10-01 17:00:00,37.2,EA8
NO2,2024-10-01 18:00:00,31.7,EA8
NO2,2024-10-01 19:00:00,25.1,EA8
NO2,2024-10-01 20:00:00,21.4,EA8
NO2,2024-10-01 21:00:00,20.5,EA8
NO2,2024-10-01 22:00:00,15.6,EA8
NO2,2024-10-01 23:00:00,9,EA8
NO2,2024-10-02 00:00:00,9.2,EA8
NO2,2024-10-02 01:00:00,8,EA8
NO2,2024-10-02 02:00:00,9.5,EA8
NO2,2024-10-02 03:00:00,11.1,EA8
NO2,2024-10-02 04:00:00,12.5,EA8
NO2,2024-10-02 05:00:00,26,EA8
NO2,2024-10-02 06:00:00,35.2,EA8
NO2,2024-10-02 07:00:00,38.2,EA8
NO2,2024-10-02 08:00:00,38.6,EA8
NO2,2024-10-02 09:00:00,36.9,EA8
NO2,2024-10-02 10:00:00,32.4,EA8
NO2,2024-10-02 11:00:00,28.5,EA8
NO2,2024-10-02 12:00:00,29.2,EA8
NO2,2024-10-02 13:00:00,37.7,EA8
NO2,2024-10-02 14:00:00,39.2,EA8
NO2,2024-10-02 15:00:00,32.5,EA8
NO2,2024-10-02 16:00:00,39.5,EA8
NO2,2024-10-02 17:00:00,32.6,EA8
NO2,2024-10-02 18:00:00,38,EA8
NO2,2024-10-02 19:00:00,32.3,EA8
NO2,2024-10-02 20:00:00,26.4,EA8
NO2,2024-10-02 21:00:00,24.1,EA8
NO2,2024-10-02 22:00:00,20,EA8
NO2,2024-10-02 23:00:00,18.4,EA8
NO2,2024-10-03 00:00:00,21.4,EA8
NO2,2024-10-03 01:00:00,14.5,EA8
NO2,2024-10-03 02:00:00,9.6,EA8
NO2,2024-10-03 03:00:00,10.7,EA8
NO2,2024-10-03 04:00:00,15.3,EA8
NO2,2024-10-03 05:00:00,28.9,EA8
NO2,2024-10-03 06:00:00,40.5,EA8
NO2,2024-10-03 07:00:00,51.1,EA8
NO2,2024-10-03 08:00:00,51.8,EA8
NO2,2024-10-03 09:00:00,51.2,EA8
NO2,2024-10-03 10:00:00,47.8,EA8
NO2,2024-10-03 11:00:00,33.6,EA8
NO2,2024-10-03 12:00:00,23.6,EA8
NO2,2024-10-03 13:00:00,37.7,EA8
NO2,2024-10-03 14:00:00,32.4,EA8
NO2,2024-10-03 15:00:00,29.5,EA8
NO2,2024-10-03 16:00:00,59.7,EA8
NO2,2024-10-03 17:00:00,65.7,EA8
NO2,2024-10-03 18:00:00,75.4,EA8
NO2,2024-10-03 19:00:00,77.2,EA8
NO2,2024-10-03 20:00:00,78.4,EA8
NO2,2024-10-03 21:00:00,78.5,EA8
NO2,2024-10-03 22:00:00,68,EA8
NO2,2024-10-03 23:00:00,65.3,EA8
NO2,2024-10-04 00:00:00,55.5,EA8
NO2,2024-10-04 01:00:00,49.3,EA8
NO2,2024-10-04 02:00:00,46.1,EA8
NO2,2024-10-04 03:00:00,46.8,EA8
NO2,2024-10-04 04:00:00,44.8,EA8
NO2,2024-10-04 05:00:00,54.5,EA8
NO2,2024-10-04 06:00:00,78.4,EA8
NO2,2024-10-04 07:00:00,61.5,EA8
NO2,2024-10-04 08:00:00,75.4,EA8
NO2,2024-10-04 09:00:00,74.7,EA8
NO2,2024-10-04 10:00:00,46,EA8
NO2,2024-10-04 11:00:00,30.2,EA8
NO2,2024-10-04 12:00:00,26,EA8
NO2,2024-10-04 13:00:00,33.1,EA8
NO2,2024-10-04 14:00:00,41.6,EA8
NO2,2024-10-04 15:00:00,35.5,EA8
NO2,2024-10-04 16:00:00,31,EA8
NO2,2024-10-04 17:00:00,73.5,EA8
NO2,2024-10-04 18:00:00,91.6,EA8
NO2,2024-10-04 19:00:00,74.7,EA8
NO2,2024-10-04 20:00:00,65.7,EA8
NO2,2024-10-04 21:00:00,76.1,EA8
NO2,2024-10-04 22:00:00,66.5,EA8
NO2,2024-10-04 23:00:00,66.5,EA8
NO2,2024-10-05 00:00:00,62.2,EA8
NO2,2024-10-05 01:00:00,48.6,EA8
NO2,2024-10-05 02:00:00,56.5,EA8
NO2,2024-10-05 03:00:00,42,EA8
