@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2022-02-01 00:00:00,,LB4
NO2,2022-02-01 01:00:00,,LB4
NO2,2022-02-01 02:00:00,,LB4
NO2,2022-02-01 03:00:00,,LB4
NO2,2022-02-01 04:00:00,,LB4
NO2,2022-02-01 05:00:00,,LB4
NO2,2022-02-01 06:00:00,,LB4
NO2,2022-02-01 07:00:00,,LB4
NO2,2022-02-01 08:00:00,,LB4
NO2,2022-02-01 09:00:00,,LB4
NO2,2022-02-01 10:00:00,,LB4
NO2,2022-02-01 11:00:00,55.9,LB4
NO2,2022-02-01 12:00:00,62.2,LB4
NO2,2022-02-01 13:00:00,54.4,LB4
NO2,2022-02-01 14:00:00,53.4,LB4
NO2,2022-02-01 15:00:00,50.4,LB4
NO2,2022-02-01 16:00:00,67.6,LB4
NO2,2022-02-01 17:00:00,75.4,LB4
NO2,2022-02-01 18:00:00,87.9,LB4
NO2,2022-02-01 19:00:00,82.2,LB4
NO2,2022-02-01 20:00:00,55.5,LB4
NO2,2022-02-01 21:00:00,48.6,LB4
NO2,2022-02-01 22:00:00,48.7,LB4
NO2,2022-02-01 23:00:00,38.6,LB4
NO2,2022-02-02 00:00:00,28.3,LB4
NO2,2022-02-02 01:00:00,13.2,LB4
NO2,2022-02-02 02:00:00,11.7,LB4
NO2,2022-02-02 03:00:00,7.9,LB4
NO2,2022-02-02 04:00:00,20,LB4
NO2,2022-02-02 05:00:00,29,LB4
NO2,2022-02-02 06:00:00,57.6,LB4
NO2,2022-02-02 07:00:00,91.6,LB4
NO2,2022-02-02 08:00:00,91.7,LB4
NO2,2022-02-02 09:00:00,99.9,LB4
NO2,2022-02-02 10:00:00,74,LB4
NO2,2022-02-02 11:00:00,65.2,LB4
NO2,2022-02-02 12:00:00,89.3,LB4
NO2,2022-02-02 13:00:00,85.1,LB4
NO2,2022-02-02 14:00:00,79.8,LB4
NO2,2022-02-02 15:00:00,117.6,LB4
NO2,2022-02-02 16:00:00,76.7,LB4
NO2,2022-02-02 17:00:00,132.7,LB4
NO2,2022-02-02 18:00:00,141.9,LB4
NO2,2022-02-02 19:00:00,121.2,LB4
NO2,2022-02-02 20:00:00,142.5,LB4
NO2,2022-02-02 21:00:00,77.3,LB4
NO2,2022-02-02 22:00:00,91.5,LB4
NO2,2022-02-02 23:00:00,71.7,LB4
NO2,2022-02-03 00:00:00,42.5,LB4
NO2,2022-02-03 01:00:00,25.1,LB4
NO2,2022-02-03 02:00:00,13.7,LB4
NO2,2022-02-03 03:00:00,15.4,LB4
NO2,2022-02-03 04:00:00,26.3,LB4
NO2,2022-02-03 05:00:00,36.2,LB4
NO2,2022-02-03 06:00:00,58.8,LB4
NO2,2022-02-03 07:00:00,88.7,LB4
NO2,2022-02-03 08:00:00,96.4,LB4
NO2,2022-02-03 09:00:00,61.6,LB4
NO2,2022-02-03 10:00:00,62.5,LB4
NO2,2022-02-03 11:00:00,64.7,LB4
NO2,2022-02-03 12:00:00,70.5,LB4
NO2,2022-02-03 13:00:00,53.3,LB4
NO2,2022-02-03 14:00:00,74.8,LB4
NO2,2022-02-03 15:00:00,62.8,LB4
NO2,2022-02-03 16:00:00,120.4,LB4
NO2,2022-02-03 17:00:00,119,LB4
NO2,2022-02-03 18:00:00,79.4,LB4
NO2,2022-02-03 19:00:00,106.6,LB4
NO2,2022-02-03 20:00:00,97,LB4
NO2,2022-02-03 21:00:00,57.1,LB4
NO2,2022-02-03 22:00:00,54.5,LB4
NO2,2022-02-03 23:00:00,62.9,LB4
NO2,2022-02-04 00:00:00,109.8,LB4
NO2,2022-02-04 01:00:00,25.7,LB4
NO2,2022-02-04 02:00:00,11.3,LB4
NO2,2022-02-04 03:00:00,7.8,LB4
NO2,2022-02-04 04:00:00,11.7,LB4
NO2,2022-02-04 05:00:00,24.7,LB4
NO2,2022-02-04 06:00:00,51.8,LB4
NO2,2022-02-04 07:00:00,59.7,LB4
NO2,2022-02-04 08:00:00,47.2,LB4
NO2,2022-02-04 09:00:00,81.2,LB4
NO2,2022-02-04 10:00:00,78.1,LB4
NO2,2022-02-04 11:00:00,128.6,LB4
NO2,2022-02-04 12:00:00,54,LB4
NO2,2022-02-04 13:00:00,55.6,LB4
NO2,2022-02-04 14:00:00,,LB4
NO2,2022-02-04 15:00:00,72.6,LB4
NO2,2022-02-04 16:00:00,64.3,LB4
NO2,2022-02-04 17:00:00,56.8,LB4
NO2,2022-02-04 18:00:00,81.6,LB4
NO2,2022-02-04 19:00:00,40.6,LB4
NO2,2022-02-04 20:00:00,68.3,LB4
NO2,2022-02-04 21:00:00,59.6,LB4
NO2,2022-02-04 22:00:00,70.4,LB4
NO2,2022-02-04 23:00:00,64.4,LB4
NO2,2022-02-05 00:00:00,61.6,LB4
NO2,2022-02-05 01:00:00,42,LB4
NO2,2022-02-05 02:00:00,54,LB4
NO2,2022-02-05 03:00:00,20.6,LB4
NO2,2022-02-05 04:00:00,41.4,LB4
NO2,2022-02-05 05:00:00,56.6,LB4
NO2,2022-02-05 06:00:00,55.1,LB4
NO2,2022-02-05 07:00:00,62.4,LB4
NO2,2022-02-05 08:00:00,77,LB4
NO2,2022-02-05 09:00:00,71.2,LB4
NO2,2022-02-05 10:00:00,57.6,LB4
NO2,2022-02-05 11:00:00,38.1,LB4
NO2,2022-02-05 12:00:00,41.1,LB4
NO2,2022-02-05 13:00:00,31.2,LB4
NO2,2022-02-05 14:00:00,35.8,LB4
NO2,2022-02-05 15:00:00,61.5,LB4
NO2,2022-02-05 16:00:00,65.6,LB4
NO2,2022-02-05 17:00:00,55.2,LB4
NO2,2022-02-05 18:00:00,54.2,LB4
NO2,2022-02-05 19:00:00,81.1,LB4
NO2,2022-02-05 20:00:00,33.1,LB4
NO2,2022-02-05 21:00:00,51.8,LB4
NO2,2022-02-05 22:00:00,47.3,LB4
NO2,2022-02-05 23:00:00,35.9,LB4
NO2,2022-02-06 00:00:00,23.8,LB4
NO2,2022-02-06 01:00:00,21.6,LB4
NO2,2022-02-06 02:00:00,6.5,LB4
NO2,2022-02-06 03:00:00,8.3,LB4
NO2,2022-02-06 04:00:00,6.7,LB4
NO2,2022-02-06 05:00:00,19.3,LB4
NO2,2022-02-06 06:00:00,18.6,LB4
NO2,2022-02-06 07:00:00,13.5,LB4
NO2,2022-02-06 08:00:00,9,LB4
NO2,2022-02-06 09:00:00,13.6,LB4
NO2,2022-02-06 10:00:00,33.4,LB4
NO2,2022-02-06 11:00:00,29.2,LB4
NO2,2022-02-06 12:00:00,17.5,LB4
NO2,2022-02-06 13:00:00,15.8,LB4
NO2,2022-02-06 14:00:00,14.3,LB4
NO2,2022-02-06 15:00:00,25.4,LB4
NO2,2022-02-06 16:00:00,35.8,LB4
NO2,2022-02-06 17:00:00,27.3,LB4
NO2,2022-02-06 18:00:00,29.5,LB4
NO2,2022-02-06 19:00:00,41,LB4
NO2,2022-02-06 20:00:00,38.9,LB4
NO2,2022-02-06 21:00:00,43.1,LB4
NO2,2022-02-06 22:00:00,25.1,LB4
NO2,2022-02-06 23:00:00,22,LB4
NO2,2022-02-07 00:00:00,36.7,LB4
NO2,2022-02-07 01:00:00,18.1,LB4
NO2,2022-02-07 02:00:00,9.7,LB4
NO2,2022-02-07 03:00:00,13.2,LB4
NO2,2022-02-07 04:00:00,40.7,LB4
NO2,2022-02-07 05:00:00,74.1,LB4
NO2,2022-02-07 06:00:00,103,LB4
NO2,2022-02-07 07:00:00,101,LB4
NO2,2022-02-07 08:00:00,90.1,LB4
NO2,2022-02-07 09:00:00,107.7,LB4
NO2,2022-02-07 10:00:00,93.3,LB4
NO2,2022-02-07 11:00:00,95.5,LB4
NO2,2022-02-07 12:00:00,74.1,LB4
NO2,2022-02-07 13:00:00,66.9,LB4
NO2,2022-02-07 14:00:00,52.3,LB4
NO2,2022-02-07 15:00:00,59,LB4
NO2,2022-02-07 16:00:00,60.5,LB4
NO2,2022-02-07 17:00:00,70.8,LB4
NO2,2022-02-07 18:00:00,90.6,LB4
NO2,2022-02-07 19:00:00,80,LB4
NO2,2022-02-07 20:00:00,58.3,LB4
NO2,2022-02-07 21:00:00,37.9,LB4
NO2,2022-02-07 22:00:00,39.7,LB4
NO2,2022-02-07 23:00:00,18.5,LB4
NO2,2022-02-08 00:00:00,15.2,LB4
NO2,2022-02-08 01:00:00,5.1,LB4
NO2,2022-02-08 02:00:00,6,LB4
NO2,2022-02-08 03:00:00,2.8,LB4
NO2,2022-02-08 04:00:00,12.2,LB4
NO2,2022-02-08 05:00:00,23,LB4
NO2,2022-02-08 06:00:00,48.4,LB4
NO2,2022-02-08 07:00:00,58.4,LB4
NO2,2022-02-08 08:00:00,72.2,LB4
NO2,2022-02-08 09:00:00,56.4,LB4
NO2,2022-02-08 10:00:00,48.3,LB4
NO2,2022-02-08 11:00:00,46.1,LB4
NO2,2022-02-08 12:00:00,44.1,LB4
NO2,2022-02-08 13:00:00,39,LB4
NO2,2022-02-08 14:00:00,48,LB4
NO2,2022-02-08 15:00:00,58.8,LB4
NO2,2022-02-08 16:00:00,94,LB4
