@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2022-01-01 00:00:00,11,EA8
NO2,2022-01-01 01:00:00,9.7,EA8
NO2,2022-01-01 02:00:00,8.2,EA8
NO2,2022-01-01 03:00:00,7.1,EA8
NO2,2022-01-01 04:00:00,6.9,EA8
NO2,2022-01-01 05:00:00,6.4,EA8
NO2,2022-01-01 06:00:00,6.7,EA8
NO2,2022-01-01 07:00:00,7.7,EA8
NO2,2022-01-01 08:00:00,8.5,EA8
NO2,2022-01-01 09:00:00,10.1,EA8
NO2,2022-01-01 10:00:00,10.4,EA8
NO2,2022-01-01 11:00:00,8,EA8
NO2,2022-01-01 12:00:00,12.1,EA8
NO2,2022-01-01 13:00:00,14.6,EA8
NO2,2022-01-01 14:00:00,11.6,EA8
NO2,2022-01-01 15:00:00,12.4,EA8
NO2,2022-01-01 16:00:00,14.4,EA8
NO2,2022-01-01 17:00:00,13.9,EA8
NO2,2022-01-01 18:00:00,15.1,EA8
NO2,2022-01-01 19:00:00,17.1,EA8
NO2,2022-01-01 20:00:00,16.1,EA8
NO2,2022-01-01 21:00:00,16.8,EA8
NO2,2022-01-01 22:00:00,14.8,EA8
NO2,2022-01-01 23:00:00,12.9,EA8
NO2,2022-01-02 00:00:00,15.7,EA8
NO2,2022-01-02 01:00:00,10,EA8
NO2,2022-01-02 02:00:00,8.7,EA8
NO2,2022-01-02 03:00:00,7.8,EA8
NO2,2022-01-02 04:00:00,5.7,EA8
NO2,2022-01-02 05:00:00,6,EA8
NO2,2022-01-02 06:00:00,4.5,EA8
NO2,2022-01-02 07:00:00,6,EA8
NO2,2022-01-02 08:00:00,6.8,EA8
NO2,2022-01-02 09:00:00,8.4,EA8
NO2,2022-01-02 10:00:00,8.3,EA8
NO2,2022-01-02 11:00:00,9.5,EA8
NO2,2022-01-02 12:00:00,11,EA8
NO2,2022-01-02 13:00:00,15.9,EA8
NO2,2022-01-02 14:00:00,11.7,EA8
NO2,2022-01-02 15:00:00,9.3,EA8
NO2,2022-01-02 16:00:00,12.1,EA8
NO2,2022-01-02 17:00:00,16.4,EA8
NO2,2022-01-02 18:00:00,10.9,EA8
NO2,2022-01-02 19:00:00,9.6,EA8
NO2,2022-01-02 20:00:00,8.2,EA8
NO2,2022-01-02 21:00:00,8.5,EA8
NO2,2022-01-02 22:00:00,7.8,EA8
NO2,2022-01-02 23:00:00,5.9,EA8
NO2,2022-01-03 00:00:00,7.3,EA8
NO2,2022-01-03 01:00:00,4.4,EA8
NO2,2022-01-03 02:00:00,3.8,EA8
NO2,2022-01-03 03:00:00,3.3,EA8
NO2,2022-01-03 04:00:00,3.6,EA8
NO2,2022-01-03 05:00:00,5.2,EA8
NO2,2022-01-03 06:00:00,6.9,EA8
NO2,2022-01-03 07:00:00,8.7,EA8
NO2,2022-01-03 08:00:00,12.9,EA8
NO2,2022-01-03 09:00:00,14.8,EA8
NO2,2022-01-03 10:00:00,11.9,EA8
NO2,2022-01-03 11:00:00,13.1,EA8
NO2,2022-01-03 12:00:00,12.3,EA8
NO2,2022-01-03 13:00:00,13.8,EA8
NO2,2022-01-03 14:00:00,14.2,EA8
NO2,2022-01-03 15:00:00,19.1,EA8
NO2,2022-01-03 16:00:00,30.9,EA8
