@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2023-03-01 00:00:00,14.5,HG1
NO2,2023-03-01 00:00:00,27.7,HG1
NO2,2023-03-01 01:00:00,30,HG1
NO2,2023-03-01 01:00:00,15.7,HG1
NO2,2023-03-01 02:00:00,14.2,HG1
NO2,2023-03-01 02:00:00,27.2,HG1
NO2,2023-03-01 03:00:00,18,HG1
NO2,2023-03-01 03:00:00,9.4,HG1
NO2,2023-03-01 04:00:00,9,HG1
NO2,2023-03-01 04:00:00,17.2,HG1
NO2,2023-03-01 05:00:00,18.4,HG1
NO2,2023-03-01 05:00:00,9.6,HG1
NO2,2023-03-01 06:00:00,18.7,HG1
NO2,2023-03-01 06:00:00,35.8,HG1
NO2,2023-03-01 07:00:00,55.3,HG1
NO2,2023-03-01 07:00:00,28.9,HG1
NO2,2023-03-01 08:00:00,37.3,HG1
NO2,2023-03-01 08:00:00,71.3,HG1
NO2,2023-03-01 09:00:00,72.5,HG1
NO2,2023-03-01 09:00:00,37.9,HG1
NO2,2023-03-01 10:00:00,27.2,HG1
NO2,2023-03-01 10:00:00,52,HG1
NO2,2023-03-01 11:00:00,47.6,HG1
NO2,2023-03-01 11:00:00,24.9,HG1
NO2,2023-03-01 12:00:00,23.5,HG1
NO2,2023-03-01 12:00:00,44.9,HG1
NO2,2023-03-01 13:00:00,53,HG1
NO2,2023-03-01 13:00:00,27.7,HG1
NO2,2023-03-01 14:00:00,22.6,HG1
NO2,2023-03-01 14:00:00,43.2,HG1
NO2,2023-03-01 15:00:00,44.6,HG1
NO2,2023-03-01 15:00:00,23.3,HG1
NO2,2023-03-01 16:00:00,21.4,HG1
NO2,2023-03-01 16:00:00,40.9,HG1
NO2,2023-03-01 17:00:00,49.7,HG1
NO2,2023-03-01 17:00:00,26,HG1
NO2,2023-03-01 18:00:00,30.6,HG1
NO2,2023-03-01 18:00:00,58.5,HG1
NO2,2023-03-01 19:00:00,63.7,HG1
NO2,2023-03-01 19:00:00,33.3,HG1
NO2,2023-03-01 20:00:00,30.6,HG1
NO2,2023-03-01 20:00:00,58.5,HG1
NO2,2023-03-01 21:00:00,50.9,HG1
NO2,2023-03-01 21:00:00,26.6,HG1
NO2,2023-03-01 22:00:00,25.1,HG1
NO2,2023-03-01 22:00:00,48,HG1
NO2,2023-03-01 23:00:00,47.2,HG1
NO2,2023-03-01 23:00:00,24.7,HG1
NO2,2023-03-02 00:00:00,18.4,HG1
NO2,2023-03-02 00:00:00,35.2,HG1
NO2,2023-03-02 01:00:00,38.1,HG1
NO2,2023-03-02 01:00:00,19.9,HG1
NO2,2023-03-02 02:00:00,20.5,HG1
NO2,2023-03-02 02:00:00,39.2,HG1
NO2,2023-03-02 03:00:00,26.4,HG1
NO2,2023-03-02 03:00:00,13.8,HG1
NO2,2023-03-02 04:00:00,9.8,HG1
NO2,2023-03-02 04:00:00,18.7,HG1
NO2,2023-03-02 05:00:00,28.1,HG1
NO2,2023-03-02 05:00:00,14.7,HG1
NO2,2023-03-02 06:00:00,28.3,HG1
NO2,2023-03-02 06:00:00,54.1,HG1
NO2,2023-03-02 07:00:00,62.5,HG1
NO2,2023-03-02 07:00:00,32.7,HG1
NO2,2023-03-02 08:00:00,42.8,HG1
NO2,2023-03-02 08:00:00,81.9,HG1
NO2,2023-03-02 09:00:00,77.8,HG1
NO2,2023-03-02 09:00:00,40.7,HG1
NO2,2023-03-02 10:00:00,34,HG1
NO2,2023-03-02 10:00:00,65,HG1
NO2,2023-03-02 11:00:00,37.7,HG1
NO2,2023-03-02 11:00:00,19.7,HG1
NO2,2023-03-02 12:00:00,17.6,HG1
NO2,2023-03-02 12:00:00,33.7,HG1
NO2,2023-03-02 13:00:00,32.1,HG1
NO2,2023-03-02 13:00:00,16.8,HG1
NO2,2023-03-02 14:00:00,14.3,HG1
NO2,2023-03-02 14:00:00,27.3,HG1
NO2,2023-03-02 15:00:00,30,HG1
NO2,2023-03-02 15:00:00,15.7,HG1
NO2,2023-03-02 16:00:00,18.2,HG1
NO2,2023-03-02 16:00:00,34.8,HG1
NO2,2023-03-02 17:00:00,48.6,HG1
NO2,2023-03-02 17:00:00,25.4,HG1
NO2,2023-03-02 18:00:00,32.3,HG1
NO2,2023-03-02 18:00:00,61.8,HG1
NO2,2023-03-02 19:00:00,85.3,HG1
NO2,2023-03-02 19:00:00,44.6,HG1
NO2,2023-03-02 20:00:00,47.8,HG1
NO2,2023-03-02 20:00:00,91.4,HG1
NO2,2023-03-02 21:00:00,65.4,HG1
NO2,2023-03-02 21:00:00,34.2,HG1
NO2,2023-03-02 22:00:00,27.9,HG1
NO2,2023-03-02 22:00:00,53.4,HG1
NO2,2023-03-02 23:00:00,54.1,HG1
NO2,2023-03-02 23:00:00,28.3,HG1
NO2,2023-03-03 00:00:00,20.7,HG1
NO2,2023-03-03 00:00:00,39.6,HG1
NO2,2023-03-03 01:00:00,21.2,HG1
NO2,2023-03-03 01:00:00,11.1,HG1
NO2,2023-03-03 02:00:00,10.1,HG1
NO2,2023-03-03 02:00:00,19.3,HG1
NO2,2023-03-03 03:00:00,23,HG1
NO2,2023-03-03 03:00:00,12,HG1
NO2,2023-03-03 04:00:00,12.8,HG1
NO2,2023-03-03 04:00:00,24.5,HG1
NO2,2023-03-03 05:00:00,21.6,HG1
NO2,2023-03-03 05:00:00,11.3,HG1
NO2,2023-03-03 06:00:00,24.9,HG1
NO2,2023-03-03 06:00:00,47.6,HG1
NO2,2023-03-03 07:00:00,60.4,HG1
NO2,2023-03-03 07:00:00,31.6,HG1
NO2,2023-03-03 08:00:00,47.6,HG1
NO2,2023-03-03 08:00:00,91,HG1
NO2,2023-03-03 09:00:00,76.1,HG1
NO2,2023-03-03 09:00:00,39.8,HG1
NO2,2023-03-03 10:00:00,32.1,HG1
NO2,2023-03-03 10:00:00,61.4,HG1
NO2,2023-03-03 11:00:00,47.2,HG1
NO2,2023-03-03 11:00:00,24.7,HG1
NO2,2023-03-03 12:00:00,22.2,HG1
NO2,2023-03-03 12:00:00,42.5,HG1
NO2,2023-03-03 13:00:00,37.7,HG1
NO2,2023-03-03 13:00:00,19.7,HG1
NO2,2023-03-03 14:00:00,24.9,HG1
NO2,2023-03-03 14:00:00,47.6,HG1
NO2,2023-03-03 15:00:00,64.8,HG1
NO2,2023-03-03 15:00:00,33.9,HG1
NO2,2023-03-03 16:00:00,27.2,HG1
NO2,2023-03-03 16:00:00,52,HG1
NO2,2023-03-03 17:00:00,65,HG1
NO2,2023-03-03 17:00:00,34,HG1
NO2,2023-03-03 18:00:00,34.6,HG1
NO2,2023-03-03 18:00:00,66.2,HG1
NO2,2023-03-03 19:00:00,78.6,HG1
NO2,2023-03-03 19:00:00,41.1,HG1
NO2,2023-03-03 20:00:00,36.5,HG1
NO2,2023-03-03 20:00:00,69.8,HG1
NO2,2023-03-03 21:00:00,57.8,HG1
NO2,2023-03-03 21:00:00,30.2,HG1
NO2,2023-03-03 22:00:00,25.2,HG1
NO2,2023-03-03 22:00:00,48.2,HG1
NO2,2023-03-03 23:00:00,36.5,HG1
NO2,2023-03-03 23:00:00,19.1,HG1
NO2,2023-03-04 00:00:00,16.8,HG1
NO2,2023-03-04 00:00:00,32.1,HG1
NO2,2023-03-04 01:00:00,25.6,HG1
NO2,2023-03-04 01:00:00,13.4,HG1
NO2,2023-03-04 02:00:00,10.5,HG1
NO2,2023-03-04 02:00:00,20.1,HG1
NO2,2023-03-04 03:00:00,13.6,HG1
NO2,2023-03-04 03:00:00,7.1,HG1
NO2,2023-03-04 04:00:00,9.2,HG1
NO2,2023-03-04 04:00:00,17.6,HG1
NO2,2023-03-04 05:00:00,14.3,HG1
NO2,2023-03-04 05:00:00,7.5,HG1
NO2,2023-03-04 06:00:00,13.8,HG1
NO2,2023-03-04 06:00:00,26.4,HG1
NO2,2023-03-04 07:00:00,26,HG1
