@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2022-07-01 00:00:00,13.6,LW4
NO2,2022-07-01 01:00:00,12.4,LW4
NO2,2022-07-01 02:00:00,20,LW4
NO2,2022-07-01 03:00:00,18,LW4
NO2,2022-07-01 04:00:00,23.3,LW4
NO2,2022-07-01 05:00:00,28.8,LW4
NO2,2022-07-01 06:00:00,29.2,LW4
NO2,2022-07-01 07:00:00,28.6,LW4
NO2,2022-07-01 08:00:00,26.7,LW4
NO2,2022-07-01 09:00:00,27.5,LW4
NO2,2022-07-01 10:00:00,28.5,LW4
NO2,2022-07-01 11:00:00,26.3,LW4
NO2,2022-07-01 12:00:00,26.9,LW4
NO2,2022-07-01 13:00:00,27.9,LW4
NO2,2022-07-01 14:00:00,29.7,LW4
NO2,2022-07-01 15:00:00,26.9,LW4
NO2,2022-07-01 16:00:00,32.5,LW4
NO2,2022-07-01 17:00:00,26.2,LW4
NO2,2022-07-01 18:00:00,27.8,LW4
NO2,2022-07-01 19:00:00,38.3,LW4
NO2,2022-07-01 20:00:00,34.1,LW4
NO2,2022-07-01 21:00:00,30.5,LW4
NO2,2022-07-01 22:00:00,29.4,LW4
NO2,2022-07-01 23:00:00,20.7,LW4
NO2,2022-07-02 00:00:00,28.2,LW4
NO2,2022-07-02 01:00:00,23.4,LW4
NO2,2022-07-02 02:00:00,10.9,LW4
NO2,2022-07-02 03:00:00,12.3,LW4
NO2,2022-07-02 04:00:00,16.6,LW4
NO2,2022-07-02 05:00:00,12.5,LW4
NO2,2022-07-02 06:00:00,19,LW4
NO2,2022-07-02 07:00:00,19.7,LW4
NO2,2022-07-02 08:00:00,22.1,LW4
NO2,2022-07-02 09:00:00,12.4,LW4
NO2,2022-07-02 10:00:00,15.7,LW4
NO2,2022-07-02 11:00:00,17.4,LW4
NO2,2022-07-02 12:00:00,17.5,LW4
NO2,2022-07-02 13:00:00,19.6,LW4
NO2,2022-07-02 14:00:00,20.5,LW4
NO2,2022-07-02 15:00:00,21.9,LW4
NO2,2022-07-02 16:00:00,23.4,LW4
NO2,2022-07-02 17:00:00,24.3,LW4
NO2,2022-07-02 18:00:00,23.3,LW4
NO2,2022-07-02 19:00:00,27,LW4
NO2,2022-07-02 20:00:00,16.5,LW4
NO2,2022-07-02 21:00:00,19.6,LW4
NO2,2022-07-02 22:00:00,28.4,LW4
NO2,2022-07-02 23:00:00,26.6,LW4
NO2,2022-07-03 00:00:00,20.9,LW4
NO2,2022-07-03 01:00:00,19.4,LW4
NO2,2022-07-03 02:00:00,31.5,LW4
NO2,2022-07-03 03:00:00,27.8,LW4
NO2,2022-07-03 04:00:00,29.9,LW4
NO2,2022-07-03 05:00:00,30.6,LW4
NO2,2022-07-03 06:00:00,19.1,LW4
NO2,2022-07-03 07:00:00,22.3,LW4
NO2,2022-07-03 08:00:00,23.6,LW4
NO2,2022-07-03 09:00:00,20.5,LW4
NO2,2022-07-03 10:00:00,18.7,LW4
NO2,2022-07-03 11:00:00,24.6,LW4
NO2,2022-07-03 12:00:00,29.4,LW4
NO2,2022-07-03 13:00:00,30.5,LW4
NO2,2022-07-03 14:00:00,39.3,LW4
NO2,2022-07-03 15:00:00,26.4,LW4
NO2,2022-07-03 16:00:00,27,LW4
NO2,2022-07-03 17:00:00,19.2,LW4
NO2,2022-07-03 18:00:00,21.2,LW4
NO2,2022-07-03 19:00:00,16.6,LW4
NO2,2022-07-03 20:00:00,25.2,LW4
NO2,2022-07-03 21:00:00,22,LW4
NO2,2022-07-03 22:00:00,20.6,LW4
NO2,2022-07-03 23:00:00,19.4,LW4
NO2,2022-07-04 00:00:00,24.2,LW4
NO2,2022-07-04 01:00:00,25.6,LW4
NO2,2022-07-04 02:00:00,31.8,LW4
NO2,2022-07-04 03:00:00,24.3,LW4
NO2,2022-07-04 04:00:00,30.5,LW4
NO2,2022-07-04 05:00:00,34.4,LW4
NO2,2022-07-04 06:00:00,37.1,LW4
NO2,2022-07-04 07:00:00,36.2,LW4
NO2,2022-07-04 08:00:00,40.6,LW4
NO2,2022-07-04 09:00:00,26,LW4
NO2,2022-07-04 10:00:00,26.8,LW4
NO2,2022-07-04 11:00:00,24.7,LW4
NO2,2022-07-04 12:00:00,23.6,LW4
NO2,2022-07-04 13:00:00,26.3,LW4
NO2,2022-07-04 14:00:00,23.9,LW4
NO2,2022-07-04 15:00:00,30.7,LW4
NO2,2022-07-04 16:00:00,39.5,LW4
NO2,2022-07-04 17:00:00,36.4,LW4
NO2,2022-07-04 18:00:00,30.1,LW4
NO2,2022-07-04 19:00:00,12.9,LW4
NO2,2022-07-04 20:00:00,16.4,LW4
NO2,2022-07-04 21:00:00,22.7,LW4
NO2,2022-07-04 22:00:00,20.2,LW4
NO2,2022-07-04 23:00:00,18.5,LW4
NO2,2022-07-05 00:00:00,11.6,LW4
NO2,2022-07-05 01:00:00,11.8,LW4
NO2,2022-07-05 02:00:00,13.8,LW4
NO2,2022-07-05 03:00:00,22.9,LW4
NO2,2022-07-05 04:00:00,30.1,LW4
NO2,2022-07-05 05:00:00,40,LW4
NO2,2022-07-05 06:00:00,39.9,LW4
NO2,2022-07-05 07:00:00,37.9,LW4
NO2,2022-07-05 08:00:00,28.6,LW4
NO2,2022-07-05 09:00:00,22.1,LW4
NO2,2022-07-05 10:00:00,24.8,LW4
NO2,2022-07-05 11:00:00,19.5,LW4
NO2,2022-07-05 12:00:00,19.5,LW4
NO2,2022-07-05 13:00:00,22.8,LW4
NO2,2022-07-05 14:00:00,25.8,LW4
NO2,2022-07-05 15:00:00,26.9,LW4
NO2,2022-07-05 16:00:00,28.1,LW4
NO2,2022-07-05 17:00:00,19.6,LW4
NO2,2022-07-05 18:00:00,22.4,LW4
NO2,2022-07-05 19:00:00,24.8,LW4
NO2,2022-07-05 20:00:00,18.5,LW4
NO2,2022-07-05 21:00:00,19.9,LW4
NO2,2022-07-05 22:00:00,17.8,LW4
NO2,2022-07-05 23:00:00,14.9,LW4
NO2,2022-07-06 00:00:00,13.3,LW4
NO2,2022-07-06 01:00:00,12.2,LW4
NO2,2022-07-06 02:00:00,11.5,LW4
NO2,2022-07-06 03:00:00,18.1,LW4
NO2,2022-07-06 04:00:00,33.9,LW4
NO2,2022-07-06 05:00:00,40.4,LW4
NO2,2022-07-06 06:00:00,49.2,LW4
NO2,2022-07-06 07:00:00,41.7,LW4
NO2,2022-07-06 08:00:00,30,LW4
NO2,2022-07-06 09:00:00,16.6,LW4
NO2,2022-07-06 10:00:00,17.2,LW4
NO2,2022-07-06 11:00:00,21.8,LW4
NO2,2022-07-06 12:00:00,19.2,LW4
NO2,2022-07-06 13:00:00,14.1,LW4
NO2,2022-07-06 14:00:00,19.4,LW4
NO2,2022-07-06 15:00:00,20.8,LW4
NO2,2022-07-06 16:00:00,28.7,LW4
NO2,2022-07-06 17:00:00,21.5,LW4
NO2,2022-07-06 18:00:00,15.4,LW4
NO2,2022-07-06 19:00:00,11.5,LW4
NO2,2022-07-06 20:00:00,12.1,LW4
NO2,2022-07-06 21:00:00,8.1,LW4
NO2,2022-07-06 22:00:00,11.8,LW4
NO2,2022-07-06 23:00:00,13.4,LW4
NO2,2022-07-07 00:00:00,13.6,LW4
NO2,2022-07-07 01:00:00,7.4,LW4
NO2,2022-07-07 02:00:00,5.4,LW4
NO2,2022-07-07 03:00:00,8.6,LW4
NO2,2022-07-07 04:00:00,10.5,LW4
NO2,2022-07-07 05:00:00,15.4,LW4
NO2,2022-07-07 06:00:00,20.3,LW4
NO2,2022-07-07 07:00:00,23.6,LW4
NO2,2022-07-07 08:00:00,30.4,LW4
NO2,2022-07-07 09:00:00,23,LW4
NO2,2022-07-07 10:00:00,21.6,LW4
NO2,2022-07-07 11:00:00,21.3,LW4
NO2,2022-07-07 12:00:00,21.5,LW4
NO2,2022-07-07 13:00:00,23.3,LW4
NO2,2022-07-07 14:00:00,31.5,LW4
NO2,2022-07-07 15:00:00,28.1,LW4
NO2,2022-07-07 16:00:00,29.6,LW4
NO2,2022-07-07 17:00:00,35.8,LW4
NO2,2022-07-07 18:00:00,37.1,LW4
NO2,2022-07-07 19:00:00,46.3,LW4
NO2,2022-07-07 20:00:00,49,LW4
NO2,2022-07-07 21:00:00,30.9,LW4
NO2,2022-07-07 22:00:00,33.2,LW4
NO2,2022-07-07 23:00:00,30.9,LW4
NO2,2022-07-08 00:00:00,23.9,LW4
NO2,2022-07-08 01:00:00,31.5,LW4
NO2,2022-07-08 02:00:00,22.6,LW4
NO2,2022-07-08 03:00:00,17.2,LW4
NO2,2022-07-08 04:00:00,37.3,LW4
NO2,2022-07-08 05:00:00,37.2,LW4
