@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2024-04-01 00:00:00,30.9,TH4
NO2,2024-04-01 01:00:00,31.2,TH4
NO2,2024-04-01 02:00:00,18.1,TH4
NO2,2024-04-01 03:00:00,17.2,TH4
NO2,2024-04-01 04:00:00,15.9,TH4
NO2,2024-04-01 05:00:00,15.9,TH4
NO2,2024-04-01 06:00:00,20.5,TH4
NO2,2024-04-01 07:00:00,24.3,TH4
NO2,2024-04-01 08:00:00,20.6,TH4
NO2,2024-04-01 09:00:00,25.9,TH4
NO2,2024-04-01 10:00:00,28.4,TH4
NO2,2024-04-01 11:00:00,30.1,TH4
NO2,2024-04-01 12:00:00,31,TH4
NO2,2024-04-01 13:00:00,30.6,TH4
NO2,2024-04-01 14:00:00,27.7,TH4
NO2,2024-04-01 15:00:00,27.4,TH4
NO2,2024-04-01 16:00:00,33.9,TH4
NO2,2024-04-01 17:00:00,40.7,TH4
NO2,2024-04-01 18:00:00,40,TH4
NO2,2024-04-01 19:00:00,33,TH4
NO2,2024-04-01 20:00:00,36.7,TH4
NO2,2024-04-01 21:00:00,34.7,TH4
NO2,2024-04-01 22:00:00,32.3,TH4
NO2,2024-04-01 23:00:00,28.2,TH4
NO2,2024-04-02 00:00:00,24,TH4
NO2,2024-04-02 01:00:00,19.3,TH4
NO2,2024-04-02 02:00:00,17.2,TH4
NO2,2024-04-02 03:00:00,17.3,TH4
NO2,2024-04-02 04:00:00,22.3,TH4
NO2,2024-04-02 05:00:00,47,TH4
NO2,2024-04-02 06:00:00,42.6,TH4
NO2,2024-04-02 07:00:00,34.1,TH4
NO2,2024-04-02 08:00:00,33.7,TH4
NO2,2024-04-02 09:00:00,33,TH4
NO2,2024-04-02 10:00:00,26.5,TH4
NO2,2024-04-02 11:00:00,26.5,TH4
NO2,2024-04-02 12:00:00,37.9,TH4
NO2,2024-04-02 13:00:00,36.5,TH4
NO2,2024-04-02 14:00:00,43,TH4
NO2,2024-04-02 15:00:00,45.2,TH4
NO2,2024-04-02 16:00:00,50.4,TH4
NO2,2024-04-02 17:00:00,42.1,TH4
NO2,2024-04-02 18:00:00,37.9,TH4
NO2,2024-04-02 19:00:00,28.4,TH4
NO2,2024-04-02 20:00:00,26.9,TH4
NO2,2024-04-02 21:00:00,25.9,TH4
NO2,2024-04-02 22:00:00,27.6,TH4
NO2,2024-04-02 23:00:00,23.2,TH4
NO2,2024-04-03 00:00:00,19.2,TH4
NO2,2024-04-03 01:00:00,15.1,TH4
NO2,2024-04-03 02:00:00,16.3,TH4
NO2,2024-04-03 03:00:00,21,TH4
NO2,2024-04-03 04:00:00,26.9,TH4
NO2,2024-04-03 05:00:00,37.9,TH4
NO2,2024-04-03 06:00:00,40.1,TH4
NO2,2024-04-03 07:00:00,42.1,TH4
NO2,2024-04-03 08:00:00,35.7,TH4
NO2,2024-04-03 09:00:00,42,TH4
NO2,2024-04-03 10:00:00,38.2,TH4
NO2,2024-04-03 11:00:00,23.9,TH4
NO2,2024-04-03 12:00:00,22.9,TH4
NO2,2024-04-03 13:00:00,22.9,TH4
NO2,2024-04-03 14:00:00,26.9,TH4
NO2,2024-04-03 15:00:00,30.9,TH4
NO2,2024-04-03 16:00:00,32.9,TH4
NO2,2024-04-03 17:00:00,27.2,TH4
NO2,2024-04-03 18:00:00,29.1,TH4
NO2,2024-04-03 19:00:00,30.4,TH4
NO2,2024-04-03 20:00:00,43,TH4
NO2,2024-04-03 21:00:00,41.4,TH4
NO2,2024-04-03 22:00:00,43.7,TH4
NO2,2024-04-03 23:00:00,31.8,TH4
NO2,2024-04-04 00:00:00,22.9,TH4
NO2,2024-04-04 01:00:00,23.4,TH4
NO2,2024-04-04 02:00:00,23.3,TH4
NO2,2024-04-04 03:00:00,18.9,TH4
NO2,2024-04-04 04:00:00,25.4,TH4
NO2,2024-04-04 05:00:00,37.7,TH4
NO2,2024-04-04 06:00:00,27,TH4
NO2,2024-04-04 07:00:00,25.4,TH4
NO2,2024-04-04 08:00:00,24.3,TH4
NO2,2024-04-04 09:00:00,32.4,TH4
NO2,2024-04-04 10:00:00,25.5,TH4
NO2,2024-04-04 11:00:00,25.4,TH4
NO2,2024-04-04 12:00:00,23.2,TH4
NO2,2024-04-04 13:00:00,45.7,TH4
NO2,2024-04-04 14:00:00,41.6,TH4
NO2,2024-04-04 15:00:00,37.6,TH4
NO2,2024-04-04 16:00:00,34.8,TH4
NO2,2024-04-04 17:00:00,25.2,TH4
NO2,2024-04-04 18:00:00,30.7,TH4
NO2,2024-04-04 19:00:00,31.7,TH4
NO2,2024-04-04 20:00:00,35.8,TH4
NO2,2024-04-04 21:00:00,33,TH4
NO2,2024-04-04 22:00:00,32.3,TH4
NO2,2024-04-04 23:00:00,25,TH4
NO2,2024-04-05 00:00:00,21.6,TH4
NO2,2024-04-05 01:00:00,15.5,TH4
NO2,2024-04-05 02:00:00,13.1,TH4
