@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2023-01-01 00:00:00,63.4,LW4
NO2,2023-01-01 01:00:00,54.3,LW4
NO2,2023-01-01 02:00:00,53.8,LW4
NO2,2023-01-01 03:00:00,47,LW4
NO2,2023-01-01 04:00:00,42.2,LW4
NO2,2023-01-01 05:00:00,35.8,LW4
NO2,2023-01-01 06:00:00,47.8,LW4
NO2,2023-01-01 07:00:00,43.1,LW4
NO2,2023-01-01 08:00:00,44.3,LW4
NO2,2023-01-01 09:00:00,44.6,LW4
NO2,2023-01-01 10:00:00,25.5,LW4
NO2,2023-01-01 11:00:00,30.5,LW4
NO2,2023-01-01 12:00:00,26.2,LW4
NO2,2023-01-01 13:00:00,29.5,LW4
NO2,2023-01-01 14:00:00,25.1,LW4
NO2,2023-01-01 15:00:00,28,LW4
NO2,2023-01-01 16:00:00,54.8,LW4
NO2,2023-01-01 17:00:00,38.9,LW4
NO2,2023-01-01 18:00:00,35.5,LW4
NO2,2023-01-01 19:00:00,31.8,LW4
NO2,2023-01-01 20:00:00,48.6,LW4
NO2,2023-01-01 21:00:00,40.4,LW4
NO2,2023-01-01 22:00:00,48.3,LW4
NO2,2023-01-01 23:00:00,58.9,LW4
NO2,2023-01-02 00:00:00,89.3,LW4
NO2,2023-01-02 01:00:00,85.6,LW4
NO2,2023-01-02 02:00:00,87.6,LW4
NO2,2023-01-02 03:00:00,59.8,LW4
NO2,2023-01-02 04:00:00,22.1,LW4
NO2,2023-01-02 05:00:00,25.2,LW4
NO2,2023-01-02 06:00:00,37.9,LW4
NO2,2023-01-02 07:00:00,77.5,LW4
NO2,2023-01-02 08:00:00,80.4,LW4
NO2,2023-01-02 09:00:00,59.6,LW4
NO2,2023-01-02 10:00:00,43.7,LW4
NO2,2023-01-02 11:00:00,30.8,LW4
NO2,2023-01-02 12:00:00,44.8,LW4
NO2,2023-01-02 13:00:00,52.8,LW4
NO2,2023-01-02 14:00:00,61.6,LW4
NO2,2023-01-02 15:00:00,59.4,LW4
NO2,2023-01-02 16:00:00,74.9,LW4
NO2,2023-01-02 17:00:00,94.6,LW4
NO2,2023-01-02 18:00:00,64.6,LW4
NO2,2023-01-02 19:00:00,62.7,LW4
NO2,2023-01-02 20:00:00,68.2,LW4
NO2,2023-01-02 21:00:00,63.6,LW4
NO2,2023-01-02 22:00:00,55.9,LW4
NO2,2023-01-02 23:00:00,48.5,LW4
NO2,2023-01-03 00:00:00,45.6,LW4
NO2,2023-01-03 01:00:00,29.6,LW4
NO2,2023-01-03 02:00:00,17.9,LW4
NO2,2023-01-03 03:00:00,26.1,LW4
NO2,2023-01-03 04:00:00,30.6,LW4
NO2,2023-01-03 05:00:00,30.1,LW4
NO2,2023-01-03 06:00:00,44.2,LW4
NO2,2023-01-03 07:00:00,50,LW4
NO2,2023-01-03 08:00:00,47.2,LW4
NO2,2023-01-03 09:00:00,28.5,LW4
NO2,2023-01-03 10:00:00,24.5,LW4
NO2,2023-01-03 11:00:00,25.1,LW4
NO2,2023-01-03 12:00:00,21.1,LW4
NO2,2023-01-03 13:00:00,22.2,LW4
NO2,2023-01-03 14:00:00,21.5,LW4
NO2,2023-01-03 15:00:00,22.8,LW4
NO2,2023-01-03 16:00:00,21,LW4
NO2,2023-01-03 17:00:00,16.3,LW4
NO2,2023-01-03 18:00:00,17.1,LW4
NO2,2023-01-03 19:00:00,14.4,LW4
NO2,2023-01-03 20:00:00,18.6,LW4
NO2,2023-01-03 21:00:00,21.9,LW4
NO2,2023-01-03 22:00:00,45.6,LW4
NO2,2023-01-03 23:00:00,44.7,LW4
NO2,2023-01-04 00:00:00,56.8,LW4
NO2,2023-01-04 01:00:00,50.4,LW4
NO2,2023-01-04 02:00:00,44.6,LW4
NO2,2023-01-04 03:00:00,44.2,LW4
NO2,2023-01-04 04:00:00,45.3,LW4
NO2,2023-01-04 05:00:00,52,LW4
NO2,2023-01-04 06:00:00,58.4,LW4
NO2,2023-01-04 07:00:00,56.8,LW4
NO2,2023-01-04 08:00:00,70,LW4
NO2,2023-01-04 09:00:00,61.6,LW4
NO2,2023-01-04 10:00:00,59.4,LW4
NO2,2023-01-04 11:00:00,59.8,LW4
NO2,2023-01-04 12:00:00,50.7,LW4
NO2,2023-01-04 13:00:00,61.6,LW4
NO2,2023-01-04 14:00:00,54.4,LW4
NO2,2023-01-04 15:00:00,69.6,LW4
NO2,2023-01-04 16:00:00,73.3,LW4
NO2,2023-01-04 17:00:00,58.7,LW4
NO2,2023-01-04 18:00:00,60.3,LW4
NO2,2023-01-04 19:00:00,73.6,LW4
NO2,2023-01-04 20:00:00,62.3,LW4
NO2,2023-01-04 21:00:00,67.2,LW4
NO2,2023-01-04 22:00:00,73.4,LW4
NO2,2023-01-04 23:00:00,76.1,LW4
NO2,2023-01-05 00:00:00,65.3,LW4
NO2,2023-01-05 01:00:00,74,LW4
NO2,2023-01-05 02:00:00,74.9,LW4
NO2,2023-01-05 03:00:00,69.5,LW4
