@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2023-06-01 00:00:00,12.7,LB5
NO2,2023-06-01 01:00:00,9,LB5
NO2,2023-06-01 02:00:00,6.6,LB5
NO2,2023-06-01 03:00:00,5.8,LB5
NO2,2023-06-01 04:00:00,9.4,LB5
NO2,2023-06-01 05:00:00,16.4,LB5
NO2,2023-06-01 06:00:00,23.9,LB5
NO2,2023-06-01 07:00:00,20.2,LB5
NO2,2023-06-01 08:00:00,29.3,LB5
NO2,2023-06-01 09:00:00,21,LB5
NO2,2023-06-01 10:00:00,18.5,LB5
NO2,2023-06-01 11:00:00,18.2,LB5
NO2,2023-06-01 12:00:00,13.1,LB5
NO2,2023-06-01 13:00:00,17.4,LB5
NO2,2023-06-01 14:00:00,18,LB5
NO2,2023-06-01 15:00:00,24.1,LB5
NO2,2023-06-01 16:00:00,25.1,LB5
NO2,2023-06-01 17:00:00,30.9,LB5
NO2,2023-06-01 18:00:00,20.1,LB5
NO2,2023-06-01 19:00:00,20.6,LB5
NO2,2023-06-01 20:00:00,16,LB5
NO2,2023-06-01 21:00:00,11.7,LB5
NO2,2023-06-01 22:00:00,12.3,LB5
NO2,2023-06-01 23:00:00,10.5,LB5
NO2,2023-06-02 00:00:00,11.3,LB5
NO2,2023-06-02 01:00:00,9.2,LB5
NO2,2023-06-02 02:00:00,6.3,LB5
NO2,2023-06-02 03:00:00,7.8,LB5
NO2,2023-06-02 04:00:00,10.1,LB5
NO2,2023-06-02 05:00:00,15.8,LB5
NO2,2023-06-02 06:00:00,26.1,LB5
NO2,2023-06-02 07:00:00,21.8,LB5
NO2,2023-06-02 08:00:00,19,LB5
NO2,2023-06-02 09:00:00,19.4,LB5
NO2,2023-06-02 10:00:00,15.3,LB5
NO2,2023-06-02 11:00:00,15.3,LB5
NO2,2023-06-02 12:00:00,12.5,LB5
NO2,2023-06-02 13:00:00,13.3,LB5
NO2,2023-06-02 14:00:00,17.2,LB5
NO2,2023-06-02 15:00:00,14.2,LB5
NO2,2023-06-02 16:00:00,13.5,LB5
NO2,2023-06-02 17:00:00,16.4,LB5
NO2,2023-06-02 18:00:00,16,LB5
NO2,2023-06-02 19:00:00,14.4,LB5
NO2,2023-06-02 20:00:00,12.4,LB5
NO2,2023-06-02 21:00:00,12.4,LB5
NO2,2023-06-02 22:00:00,13,LB5
NO2,2023-06-02 23:00:00,10.8,LB5
NO2,2023-06-03 00:00:00,9.1,LB5
NO2,2023-06-03 01:00:00,11.1,LB5
NO2,2023-06-03 02:00:00,19.5,LB5
NO2,2023-06-03 03:00:00,16.9,LB5
NO2,2023-06-03 04:00:00,17.6,LB5
NO2,2023-06-03 05:00:00,16.9,LB5
NO2,2023-06-03 06:00:00,17.6,LB5
NO2,2023-06-03 07:00:00,22.2,LB5
NO2,2023-06-03 08:00:00,17.6,LB5
NO2,2023-06-03 09:00:00,19.2,LB5
NO2,2023-06-03 10:00:00,19,LB5
NO2,2023-06-03 11:00:00,24.2,LB5
NO2,2023-06-03 12:00:00,15.6,LB5
NO2,2023-06-03 13:00:00,15.9,LB5
NO2,2023-06-03 14:00:00,13.9,LB5
NO2,2023-06-03 15:00:00,15,LB5
NO2,2023-06-03 16:00:00,16.7,LB5
NO2,2023-06-03 17:00:00,19,LB5
NO2,2023-06-03 18:00:00,21.3,LB5
NO2,2023-06-03 19:00:00,18.8,LB5
NO2,2023-06-03 20:00:00,23.8,LB5
NO2,2023-06-03 21:00:00,20.5,LB5
NO2,2023-06-03 22:00:00,20.4,LB5
NO2,2023-06-03 23:00:00,18.1,LB5
NO2,2023-06-04 00:00:00,20.3,LB5
NO2,2023-06-04 01:00:00,16.5,LB5
NO2,2023-06-04 02:00:00,17.4,LB5
NO2,2023-06-04 03:00:00,21.6,LB5
NO2,2023-06-04 04:00:00,23.1,LB5
NO2,2023-06-04 05:00:00,21.2,LB5
NO2,2023-06-04 06:00:00,18.4,LB5
NO2,2023-06-04 07:00:00,15.5,LB5
NO2,2023-06-04 08:00:00,10.7,LB5
NO2,2023-06-04 09:00:00,9.4,LB5
NO2,2023-06-04 10:00:00,11.7,LB5
NO2,2023-06-04 11:00:00,13.8,LB5
